date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2012025,2012-01-25,VNP21A2,LST_Day_1KM,293.2800,306.6400,87267.3516,13.3600,301.9632,6.0752,2.4648,289,289,100.00
A2012033,2012-02-02,VNP21A2,LST_Day_1KM,292.9200,307.8800,87502.4062,14.9600,302.7765,7.2024,2.6837,289,289,100.00
A2012041,2012-02-10,VNP21A2,LST_Day_1KM,294.6800,309.8800,88169.1641,15.2000,305.0836,7.4253,2.7249,289,289,100.00
A2012049,2012-02-18,VNP21A2,LST_Day_1KM,297.0600,315.0200,89549.8047,17.9600,309.8609,9.3062,3.0506,289,289,100.00
A2012057,2012-02-26,VNP21A2,LST_Day_1KM,295.5400,315.9000,89853.1875,20.3600,310.9107,9.8212,3.1339,289,289,100.00
A2012065,2012-03-05,VNP21A2,LST_Day_1KM,295.1800,315.5000,89727.5312,20.3200,310.4759,9.2991,3.0494,289,289,100.00
A2012073,2012-03-13,VNP21A2,LST_Day_1KM,298.9000,320.6600,91232.8516,21.7600,315.6846,10.2122,3.1956,289,289,100.00
A2012081,2012-03-21,VNP21A2,LST_Day_1KM,299.9600,324.0600,91924.5547,24.1000,318.0780,13.3479,3.6535,289,289,100.00
A2012089,2012-03-29,VNP21A2,LST_Day_1KM,305.8000,325.5600,92455.1641,19.7600,319.9141,10.1324,3.1831,289,289,100.00
A2012097,2012-04-06,VNP21A2,LST_Day_1KM,303.2200,329.1400,93120.3359,25.9200,322.2157,12.1516,3.4859,289,289,100.00
A2012105,2012-04-14,VNP21A2,LST_Day_1KM,305.2600,325.2200,92223.4375,19.9600,319.1122,9.5254,3.0863,289,289,100.00
A2012113,2012-04-22,VNP21A2,LST_Day_1KM,303.8000,325.7200,92063.7500,21.9200,318.5597,10.4270,3.2291,289,289,100.00
A2012121,2012-04-30,VNP21A2,LST_Day_1KM,304.1400,328.0200,93121.2656,23.8800,322.2189,10.2550,3.2023,289,289,100.00
A2012129,2012-05-08,VNP21A2,LST_Day_1KM,304.4400,327.4400,92846.8750,23.0000,321.2695,8.3045,2.8818,289,289,100.00
A2012137,2012-05-16,VNP21A2,LST_Day_1KM,305.4200,322.7000,91792.8359,17.2800,317.6223,6.1990,2.4898,289,289,100.00
A2012145,2012-05-24,VNP21A2,LST_Day_1KM,307.7600,330.5000,93612.6094,22.7400,323.9191,10.6899,3.2695,289,289,100.00
A2012153,2012-06-01,VNP21A2,LST_Day_1KM,303.5800,323.2000,91610.4062,19.6200,316.9910,7.5951,2.7559,289,289,100.00
A2012161,2012-06-09,VNP21A2,LST_Day_1KM,308.2200,331.5200,93526.9922,23.3000,323.6228,12.3211,3.5101,289,289,100.00
A2012169,2012-06-17,VNP21A2,LST_Day_1KM,305.1800,325.4600,92028.0547,20.2800,318.4362,7.9024,2.8111,289,289,100.00
A2012177,2012-06-25,VNP21A2,LST_Day_1KM,305.4400,326.1200,92728.4141,20.6800,320.8596,8.9736,2.9956,289,289,100.00
A2012185,2012-07-03,VNP21A2,LST_Day_1KM,304.4600,335.3800,92728.0469,30.9200,324.2239,23.6450,4.8626,289,286,98.96
A2012193,2012-07-11,VNP21A2,LST_Day_1KM,306.8400,330.6600,92318.5625,23.8200,319.4414,22.5647,4.7502,289,289,100.00
A2012201,2012-07-19,VNP21A2,LST_Day_1KM,305.4200,330.1200,91057.6719,24.7000,318.3835,14.3102,3.7829,289,286,98.96
A2012209,2012-07-27,VNP21A2,LST_Day_1KM,310.8800,329.0600,12696.3604,18.1800,317.4090,21.9584,4.6860,289,40,13.84
A2012217,2012-08-04,VNP21A2,LST_Day_1KM,304.2600,331.2800,5738.2407,27.0200,318.7911,50.7051,7.1208,289,18,6.23
A2012225,2012-08-12,VNP21A2,LST_Day_1KM,302.3600,313.1200,76102.0781,10.7600,308.1056,4.3205,2.0786,289,247,85.47
A2012233,2012-08-20,VNP21A2,LST_Day_1KM,282.8200,347.4600,16004.1182,64.6400,307.7715,185.3404,13.6140,289,52,17.99
A2012241,2012-08-28,VNP21A2,LST_Day_1KM,284.8800,337.1000,85580.2422,52.2200,308.9539,29.4170,5.4237,289,277,95.85
A2012249,2012-09-05,VNP21A2,LST_Day_1KM,254.7000,333.1400,86047.4844,78.4400,306.2188,31.1447,5.5807,289,281,97.23
A2012257,2012-09-13,VNP21A2,LST_Day_1KM,295.7200,315.5000,88718.1953,19.7800,308.0493,12.5913,3.5484,289,288,99.65
A2012265,2012-09-21,VNP21A2,LST_Day_1KM,303.3000,313.3600,89412.4219,10.0600,309.3855,2.8135,1.6774,289,289,100.00
A2012273,2012-09-29,VNP21A2,LST_Day_1KM,304.9600,318.2200,90790.6172,13.2600,314.1544,3.0490,1.7461,289,289,100.00
A2012281,2012-10-07,VNP21A2,LST_Day_1KM,303.4200,317.6000,90471.9297,14.1800,313.0517,3.6910,1.9212,289,289,100.00
A2012289,2012-10-15,VNP21A2,LST_Day_1KM,302.6600,315.8400,89830.9141,13.1800,310.8336,4.8856,2.2103,289,289,100.00
A2012297,2012-10-23,VNP21A2,LST_Day_1KM,301.6600,315.6000,89908.5234,13.9400,311.1021,5.3710,2.3175,289,289,100.00
A2012305,2012-10-31,VNP21A2,LST_Day_1KM,299.6800,312.8000,89178.9297,13.1200,308.5776,4.4888,2.1187,289,289,100.00
A2012313,2012-11-08,VNP21A2,LST_Day_1KM,298.8400,312.2200,88968.0312,13.3800,307.8479,5.1473,2.2688,289,289,100.00
A2012321,2012-11-16,VNP21A2,LST_Day_1KM,297.0800,310.3000,88444.4062,13.2200,306.0360,4.3838,2.0938,289,289,100.00
A2012329,2012-11-24,VNP21A2,LST_Day_1KM,295.9400,308.9200,88005.0078,12.9800,304.5156,4.7358,2.1762,289,289,100.00
A2012337,2012-12-02,VNP21A2,LST_Day_1KM,295.9600,310.4400,88157.8438,14.4800,305.0444,6.2315,2.4963,289,289,100.00
A2012345,2012-12-10,VNP21A2,LST_Day_1KM,294.1400,307.2800,87518.0859,13.1400,302.8307,4.3975,2.0970,289,289,100.00
A2012353,2012-12-18,VNP21A2,LST_Day_1KM,294.8000,308.3200,87703.4609,13.5200,303.4722,4.9659,2.2284,289,289,100.00
A2012361,2012-12-26,VNP21A2,LST_Day_1KM,293.5800,306.2400,87088.7266,12.6600,301.3451,4.2604,2.0641,289,289,100.00
A2013001,2013-01-01,VNP21A2,LST_Day_1KM,291.2400,303.9400,86468.5391,12.7000,299.1991,4.8941,2.2123,289,289,100.00
A2013009,2013-01-09,VNP21A2,LST_Day_1KM,293.6000,308.1600,87738.0312,14.5600,303.5918,4.8879,2.2109,289,289,100.00
A2013017,2013-01-17,VNP21A2,LST_Day_1KM,291.3600,301.5600,86248.0391,10.2000,298.4361,3.0167,1.7369,289,289,100.00
A2013025,2013-01-25,VNP21A2,LST_Day_1KM,293.4000,306.2800,87434.3125,12.8800,302.5409,4.2602,2.0640,289,289,100.00
A2013033,2013-02-02,VNP21A2,LST_Day_1KM,292.8400,303.0800,86786.3125,10.2400,300.2986,2.0971,1.4481,289,289,100.00
A2013041,2013-02-10,VNP21A2,LST_Day_1KM,293.5400,307.8800,87563.9219,14.3400,302.9893,4.3464,2.0848,289,289,100.00
A2013049,2013-02-18,VNP21A2,LST_Day_1KM,296.3400,309.9000,88141.3516,13.5600,304.9874,4.3522,2.0862,289,289,100.00
A2013057,2013-02-26,VNP21A2,LST_Day_1KM,299.0200,317.5000,90021.8984,18.4800,311.4944,8.2493,2.8722,289,289,100.00
A2013065,2013-03-06,VNP21A2,LST_Day_1KM,299.8800,318.1200,90646.1250,18.2400,313.6544,7.0363,2.6526,289,289,100.00
A2013073,2013-03-14,VNP21A2,LST_Day_1KM,299.9800,321.3000,91118.2109,21.3200,315.2879,10.2830,3.2067,289,289,100.00
A2013081,2013-03-22,VNP21A2,LST_Day_1KM,299.7200,321.4600,91100.5781,21.7400,315.2269,8.3271,2.8857,289,289,100.00
A2013089,2013-03-30,VNP21A2,LST_Day_1KM,301.4800,324.9400,92252.2734,23.4600,319.2120,11.1392,3.3375,289,289,100.00
A2013097,2013-04-07,VNP21A2,LST_Day_1KM,302.5600,323.3200,91538.7422,20.7600,316.7430,11.1488,3.3390,289,289,100.00
A2013105,2013-04-15,VNP21A2,LST_Day_1KM,303.0600,328.9600,92931.5000,25.9000,321.5623,12.6430,3.5557,289,289,100.00
A2013113,2013-04-23,VNP21A2,LST_Day_1KM,305.0200,328.3200,92813.0781,23.3000,321.1525,10.0465,3.1696,289,289,100.00
A2013121,2013-05-01,VNP21A2,LST_Day_1KM,306.2600,330.7600,94106.4922,24.5000,325.6280,11.3338,3.3666,289,289,100.00
A2013129,2013-05-09,VNP21A2,LST_Day_1KM,302.8400,324.8800,92528.7031,22.0400,320.1685,7.7196,2.7784,289,289,100.00
A2013137,2013-05-17,VNP21A2,LST_Day_1KM,304.3200,331.2200,94469.2812,26.9000,326.8833,11.6944,3.4197,289,289,100.00
A2013145,2013-05-25,VNP21A2,LST_Day_1KM,300.9600,326.0200,92609.3125,25.0600,320.4474,9.6073,3.0996,289,289,100.00
A2013153,2013-06-02,VNP21A2,LST_Day_1KM,308.4800,329.2000,93765.4219,20.7200,324.4478,7.6122,2.7590,289,289,100.00
A2013161,2013-06-10,VNP21A2,LST_Day_1KM,307.7800,328.7600,91865.5703,20.9800,317.8739,14.5248,3.8111,289,289,100.00
A2013169,2013-06-18,VNP21A2,LST_Day_1KM,305.2000,325.3600,92065.9141,20.1600,318.5672,10.1158,3.1805,289,289,100.00
A2013177,2013-06-26,VNP21A2,LST_Day_1KM,310.3000,337.6000,92336.9062,27.3000,319.5049,22.6798,4.7623,289,289,100.00
A2013185,2013-07-04,VNP21A2,LST_Day_1KM,305.6800,327.3600,90473.8125,21.6800,314.1452,10.1872,3.1917,289,288,99.65
A2013193,2013-07-12,VNP21A2,LST_Day_1KM,302.4000,381.1000,38891.9844,78.7000,318.7867,97.0839,9.8531,289,122,42.21
A2013201,2013-07-20,VNP21A2,LST_Day_1KM,301.4000,326.7000,78875.5312,25.3000,314.2451,26.9202,5.1885,289,251,86.85
A2013209,2013-07-28,VNP21A2,LST_Day_1KM,278.7800,345.1600,39926.8750,66.3800,304.7853,163.7497,12.7965,289,131,45.33
A2013217,2013-08-05,VNP21A2,LST_Day_1KM,307.3800,324.2000,4695.4399,16.8200,313.0293,16.1250,4.0156,289,15,5.19
A2013225,2013-08-13,VNP21A2,LST_Day_1KM,295.4000,328.5400,76074.9141,33.1400,306.7537,17.9283,4.2342,289,248,85.81
A2013233,2013-08-21,VNP21A2,LST_Day_1KM,299.2400,315.2600,89375.4219,16.0200,309.2575,6.5048,2.5504,289,289,100.00
A2013241,2013-08-29,VNP21A2,LST_Day_1KM,301.6800,315.6800,89057.4531,14.0000,308.1573,3.9117,1.9778,289,289,100.00
A2013249,2013-09-06,VNP21A2,LST_Day_1KM,301.3200,318.3600,90454.7109,17.0400,312.9921,7.2516,2.6929,289,289,100.00
A2013257,2013-09-14,VNP21A2,LST_Day_1KM,305.1800,320.6800,91349.8516,15.5000,316.0894,4.9127,2.2165,289,289,100.00
A2013265,2013-09-22,VNP21A2,LST_Day_1KM,285.6600,333.7400,80676.7578,48.0800,313.9174,43.3637,6.5851,289,257,88.93
A2013273,2013-09-30,VNP21A2,LST_Day_1KM,298.5800,314.8800,88798.6484,16.3000,307.2617,3.9563,1.9890,289,289,100.00
A2013281,2013-10-08,VNP21A2,LST_Day_1KM,303.3800,314.7400,89464.9141,11.3600,309.5672,3.9107,1.9776,289,289,100.00
A2013289,2013-10-16,VNP21A2,LST_Day_1KM,302.3000,317.4800,89733.9922,15.1800,310.4982,5.2904,2.3001,289,289,100.00
A2013297,2013-10-24,VNP21A2,LST_Day_1KM,300.2600,315.9000,89379.6562,15.6400,309.2722,6.6353,2.5759,289,289,100.00
A2013305,2013-11-01,VNP21A2,LST_Day_1KM,299.0000,313.0600,88681.1641,14.0600,306.8552,6.0442,2.4585,289,289,100.00
A2013313,2013-11-09,VNP21A2,LST_Day_1KM,297.6600,310.0800,87945.0000,12.4200,304.3080,5.3847,2.3205,289,289,100.00
A2013321,2013-11-17,VNP21A2,LST_Day_1KM,297.3200,311.8000,88524.8359,14.4800,306.3143,5.2433,2.2898,289,289,100.00
A2013329,2013-11-25,VNP21A2,LST_Day_1KM,297.2000,310.2800,88357.6562,13.0800,305.7358,4.7894,2.1885,289,289,100.00
A2013337,2013-12-03,VNP21A2,LST_Day_1KM,295.1000,307.9800,87798.4453,12.8800,303.8008,4.0902,2.0224,289,289,100.00
A2013345,2013-12-11,VNP21A2,LST_Day_1KM,295.2000,308.3400,87873.7969,13.1400,304.0616,4.1520,2.0376,289,289,100.00
A2013353,2013-12-19,VNP21A2,LST_Day_1KM,292.3200,300.8400,85871.1484,8.5200,297.1320,2.2522,1.5007,289,289,100.00
A2013361,2013-12-27,VNP21A2,LST_Day_1KM,290.7800,302.0000,86066.4453,11.2200,297.8078,3.2172,1.7937,289,289,100.00
A2014001,2014-01-01,VNP21A2,LST_Day_1KM,290.6000,304.6000,86781.4375,14.0000,300.2818,4.2241,2.0553,289,289,100.00
A2014009,2014-01-09,VNP21A2,LST_Day_1KM,289.9600,302.2600,86292.3594,12.3000,298.5895,3.6332,1.9061,289,289,100.00
A2014017,2014-01-17,VNP21A2,LST_Day_1KM,291.5800,302.9800,85972.6641,11.4000,297.4833,3.8764,1.9688,289,289,100.00
A2014025,2014-01-25,VNP21A2,LST_Day_1KM,292.8000,305.9000,87183.8281,13.1000,301.6741,3.5291,1.8786,289,289,100.00
A2014033,2014-02-02,VNP21A2,LST_Day_1KM,294.3200,310.4200,87960.1641,16.1000,304.3604,5.3050,2.3033,289,289,100.00
A2014041,2014-02-10,VNP21A2,LST_Day_1KM,294.2200,308.5800,87616.6406,14.3600,303.1718,5.3184,2.3062,289,289,100.00
A2014049,2014-02-18,VNP21A2,LST_Day_1KM,294.6800,313.3200,88692.9531,18.6400,306.8960,6.8446,2.6162,289,289,100.00
A2014057,2014-02-26,VNP21A2,LST_Day_1KM,295.7000,308.6000,87951.2031,12.9000,304.3294,5.3222,2.3070,289,289,100.00
A2014065,2014-03-06,VNP21A2,LST_Day_1KM,297.4800,315.6800,89612.9531,18.2000,310.0794,8.4354,2.9044,289,289,100.00
A2014073,2014-03-14,VNP21A2,LST_Day_1KM,300.2600,318.9200,90789.6172,18.6600,314.1509,7.5718,2.7517,289,289,100.00
A2014081,2014-03-22,VNP21A2,LST_Day_1KM,300.8000,321.1200,91154.0469,20.3200,315.4119,11.3052,3.3623,289,289,100.00
A2014089,2014-03-30,VNP21A2,LST_Day_1KM,302.3400,322.0400,91354.9766,19.7000,316.1072,9.5071,3.0834,289,289,100.00
A2014097,2014-04-07,VNP21A2,LST_Day_1KM,303.1200,325.9400,92504.4062,22.8200,320.0844,9.1871,3.0310,289,289,100.00
A2014105,2014-04-15,VNP21A2,LST_Day_1KM,302.1800,318.2600,90629.2578,16.0800,313.5960,6.3969,2.5292,289,289,100.00
A2014113,2014-04-23,VNP21A2,LST_Day_1KM,304.9800,329.0600,93683.2266,24.0800,324.1634,10.1964,3.1932,289,289,100.00
A2014121,2014-05-01,VNP21A2,LST_Day_1KM,304.9400,325.7000,92576.8750,20.7600,320.3352,8.7996,2.9664,289,289,100.00
A2014129,2014-05-09,VNP21A2,LST_Day_1KM,302.0600,325.1600,92017.5078,23.1000,318.3997,9.2350,3.0389,289,289,100.00
A2014137,2014-05-17,VNP21A2,LST_Day_1KM,305.7800,324.9800,92420.6172,19.2000,319.7945,7.9436,2.8184,289,289,100.00
A2014145,2014-05-25,VNP21A2,LST_Day_1KM,306.1800,329.8800,93609.0391,23.7000,323.9067,10.9042,3.3022,289,289,100.00
A2014153,2014-06-02,VNP21A2,LST_Day_1KM,306.9800,330.7200,93551.8125,23.7400,323.7087,12.6765,3.5604,289,289,100.00
A2014161,2014-06-10,VNP21A2,LST_Day_1KM,306.4800,334.5000,94582.5781,28.0200,327.2754,13.9361,3.7331,289,289,100.00
A2014169,2014-06-18,VNP21A2,LST_Day_1KM,304.5800,362.5200,92627.6641,57.9400,320.5110,22.7976,4.7747,289,289,100.00
A2014177,2014-06-26,VNP21A2,LST_Day_1KM,301.8600,325.7400,92110.8672,23.8800,318.7227,10.7281,3.2754,289,289,100.00
A2014185,2014-07-04,VNP21A2,LST_Day_1KM,303.8200,326.6200,92436.7891,22.8000,319.8505,9.8695,3.1416,289,289,100.00
A2014193,2014-07-12,VNP21A2,LST_Day_1KM,305.8400,339.0200,86394.2891,33.1800,322.3668,27.3455,5.2293,289,268,92.73
A2014201,2014-07-20,VNP21A2,LST_Day_1KM,300.8000,364.9600,51808.6289,64.1600,306.5599,52.0159,7.2122,289,169,58.48
A2014209,2014-07-28,VNP21A2,LST_Day_1KM,303.9200,319.9000,80809.7656,15.9800,310.8068,7.3403,2.7093,289,260,89.97
A2014217,2014-08-05,VNP21A2,LST_Day_1KM,361.0600,361.0600,361.0600,0.0000,361.0600,0.0000,0.0000,289,1,0.35
A2014225,2014-08-13,VNP21A2,LST_Day_1KM,301.7800,325.6800,89683.0547,23.9000,310.3220,6.5657,2.5624,289,289,100.00
A2014233,2014-08-21,VNP21A2,LST_Day_1KM,306.2800,324.5000,90954.5703,18.2200,314.7217,7.3643,2.7137,289,289,100.00
A2014241,2014-08-29,VNP21A2,LST_Day_1KM,298.3400,323.0400,86173.5781,24.7000,309.9769,20.7122,4.5511,289,278,96.19
A2014249,2014-09-06,VNP21A2,LST_Day_1KM,298.9400,315.1200,88128.5234,16.1800,307.0680,7.2343,2.6897,289,287,99.31
A2014257,2014-09-14,VNP21A2,LST_Day_1KM,303.9000,313.5600,89331.9922,9.6600,309.1072,3.0032,1.7330,289,289,100.00
A2014265,2014-09-22,VNP21A2,LST_Day_1KM,304.0000,312.1200,89454.2891,8.1200,309.5304,1.8856,1.3732,289,289,100.00
A2014273,2014-09-30,VNP21A2,LST_Day_1KM,303.9200,318.5600,90634.4609,14.6400,313.6140,2.8918,1.7005,289,289,100.00
A2014281,2014-10-08,VNP21A2,LST_Day_1KM,303.5000,317.8600,90352.0703,14.3600,312.6369,4.0333,2.0083,289,289,100.00
A2014289,2014-10-16,VNP21A2,LST_Day_1KM,302.6800,315.7800,89966.4062,13.1000,311.3024,4.5976,2.1442,289,289,100.00
A2014297,2014-10-24,VNP21A2,LST_Day_1KM,302.6600,315.4400,89742.1641,12.7800,310.5265,3.7957,1.9483,289,289,100.00
A2014305,2014-11-01,VNP21A2,LST_Day_1KM,299.6400,313.7000,89537.1328,14.0600,309.8171,4.6057,2.1461,289,289,100.00
A2014313,2014-11-09,VNP21A2,LST_Day_1KM,298.6000,312.0800,88577.6641,13.4800,306.4971,4.9209,2.2183,289,289,100.00
A2014321,2014-11-17,VNP21A2,LST_Day_1KM,298.4000,312.5600,89009.0156,14.1600,307.9897,5.1298,2.2649,289,289,100.00
A2014329,2014-11-25,VNP21A2,LST_Day_1KM,297.6200,310.5600,88665.3359,12.9400,306.8005,3.9557,1.9889,289,289,100.00
A2014337,2014-12-03,VNP21A2,LST_Day_1KM,297.0200,308.5600,87864.7734,11.5400,304.0304,4.5562,2.1345,289,289,100.00
A2014345,2014-12-11,VNP21A2,LST_Day_1KM,293.5600,303.7600,86703.1094,10.2000,300.0108,2.7656,1.6630,289,289,100.00
A2014353,2014-12-19,VNP21A2,LST_Day_1KM,291.5200,304.1200,86754.1328,12.6000,300.1873,3.5630,1.8876,289,289,100.00
A2014361,2014-12-27,VNP21A2,LST_Day_1KM,290.8800,302.8400,86458.5781,11.9600,299.1646,3.5179,1.8756,289,289,100.00
A2015001,2015-01-01,VNP21A2,LST_Day_1KM,292.2600,306.4000,87255.0938,14.1400,301.9207,4.0128,2.0032,289,289,100.00
A2015009,2015-01-09,VNP21A2,LST_Day_1KM,292.8400,306.1200,87245.5234,13.2800,301.8876,3.7971,1.9486,289,289,100.00
A2015017,2015-01-17,VNP21A2,LST_Day_1KM,291.8000,303.6800,86514.5703,11.8800,299.3584,3.0357,1.7423,289,289,100.00
A2015025,2015-01-25,VNP21A2,LST_Day_1KM,292.6600,304.1600,86658.0938,11.5000,299.8550,3.6967,1.9227,289,289,100.00
A2015033,2015-02-02,VNP21A2,LST_Day_1KM,293.9000,306.8000,87621.5938,12.9000,303.1889,4.2091,2.0516,289,289,100.00
A2015041,2015-02-10,VNP21A2,LST_Day_1KM,295.5800,312.7400,89080.9297,17.1600,308.2385,6.2213,2.4943,289,289,100.00
A2015049,2015-02-18,VNP21A2,LST_Day_1KM,297.3400,313.5000,89446.8906,16.1600,309.5048,5.4908,2.3432,289,289,100.00
A2015057,2015-02-26,VNP21A2,LST_Day_1KM,296.3000,311.0800,88454.1641,14.7800,306.0698,5.7314,2.3940,289,289,100.00
A2015065,2015-03-06,VNP21A2,LST_Day_1KM,296.4400,314.1600,89237.4141,17.7200,308.7800,7.1129,2.6670,289,289,100.00
A2015073,2015-03-14,VNP21A2,LST_Day_1KM,298.3200,314.1000,88816.5781,15.7800,307.3238,5.2466,2.2905,289,289,100.00
A2015081,2015-03-22,VNP21A2,LST_Day_1KM,303.2600,321.8400,91461.8984,18.5800,316.4771,6.6275,2.5744,289,289,100.00
A2015089,2015-03-30,VNP21A2,LST_Day_1KM,299.8000,317.9600,90188.0391,18.1600,312.0693,6.0382,2.4573,289,289,100.00
A2015097,2015-04-07,VNP21A2,LST_Day_1KM,302.0400,320.7400,90468.8672,18.7000,313.0411,8.1344,2.8521,289,289,100.00
A2015105,2015-04-15,VNP21A2,LST_Day_1KM,302.5400,322.1600,91740.2344,19.6200,317.4402,6.5145,2.5524,289,289,100.00
A2015113,2015-04-23,VNP21A2,LST_Day_1KM,304.8400,324.9400,92704.4062,20.1000,320.7765,7.1059,2.6657,289,289,100.00
A2015121,2015-05-01,VNP21A2,LST_Day_1KM,305.3600,330.1800,93721.5469,24.8200,324.2960,11.6544,3.4139,289,289,100.00
A2015129,2015-05-09,VNP21A2,LST_Day_1KM,305.9000,328.3400,93107.5703,22.4400,322.1715,11.1063,3.3326,289,289,100.00
A2015137,2015-05-17,VNP21A2,LST_Day_1KM,304.9400,328.8600,93519.9453,23.9200,323.5984,9.6352,3.1041,289,289,100.00
A2015145,2015-05-25,VNP21A2,LST_Day_1KM,305.6800,326.5000,92821.2734,20.8200,321.1809,8.2504,2.8724,289,289,100.00
A2015153,2015-06-02,VNP21A2,LST_Day_1KM,305.2800,327.6400,92913.2109,22.3600,321.4990,9.8151,3.1329,289,289,100.00
A2015161,2015-06-10,VNP21A2,LST_Day_1KM,306.8000,327.2000,92775.5625,20.4000,321.0227,7.8930,2.8094,289,289,100.00
A2015169,2015-06-18,VNP21A2,LST_Day_1KM,309.0200,347.7000,94203.2344,38.6800,325.9627,20.9515,4.5773,289,289,100.00
A2015177,2015-06-26,VNP21A2,LST_Day_1KM,302.6600,323.9600,91416.7109,21.3000,316.3208,9.6903,3.1129,289,289,100.00
A2015185,2015-07-04,VNP21A2,LST_Day_1KM,302.4400,323.7800,91808.5547,21.3400,317.6767,10.9231,3.3050,289,289,100.00
A2015193,2015-07-12,VNP21A2,LST_Day_1KM,307.1600,343.8600,81993.2969,36.7000,319.0401,18.4087,4.2905,289,257,88.93
A2015201,2015-07-20,VNP21A2,LST_Day_1KM,294.7600,441.3600,79209.9531,146.6000,309.4139,91.4328,9.5620,289,256,88.58
A2015209,2015-07-28,VNP21A2,LST_Day_1KM,297.6200,313.0200,88956.0781,15.4000,308.8753,6.2024,2.4905,289,288,99.65
A2015217,2015-08-05,VNP21A2,LST_Day_1KM,301.3600,320.6800,72425.1719,19.3200,310.8376,11.4606,3.3853,289,233,80.62
A2015225,2015-08-13,VNP21A2,LST_Day_1KM,300.1000,409.9200,70385.3672,109.8200,321.3944,123.1001,11.0950,289,219,75.78
A2015233,2015-08-21,VNP21A2,LST_Day_1KM,303.0000,318.2200,89496.6094,15.2200,309.6768,4.9727,2.2300,289,289,100.00
A2015241,2015-08-29,VNP21A2,LST_Day_1KM,303.8000,317.8800,90100.3359,14.0800,311.7659,3.3021,1.8172,289,289,100.00
A2015249,2015-09-06,VNP21A2,LST_Day_1KM,304.0400,327.8600,91206.7891,23.8200,315.5944,8.3486,2.8894,289,289,100.00
A2015257,2015-09-14,VNP21A2,LST_Day_1KM,305.4800,320.6600,91400.4453,15.1800,316.2645,3.9277,1.9818,289,289,100.00
A2015265,2015-09-22,VNP21A2,LST_Day_1KM,302.6800,317.3000,90228.3594,14.6200,312.2089,4.1177,2.0292,289,289,100.00
A2015273,2015-09-30,VNP21A2,LST_Day_1KM,305.6400,321.1800,91398.4844,15.5400,316.2577,6.1121,2.4723,289,289,100.00
A2015281,2015-10-08,VNP21A2,LST_Day_1KM,302.3800,319.9000,91084.6797,17.5200,315.1719,5.9420,2.4376,289,289,100.00
A2015289,2015-10-16,VNP21A2,LST_Day_1KM,304.1800,319.4600,90870.4609,15.2800,314.4307,6.1966,2.4893,289,289,100.00
A2015297,2015-10-24,VNP21A2,LST_Day_1KM,300.5000,315.8400,89731.3594,15.3400,310.4891,6.7606,2.6001,289,289,100.00
A2015305,2015-11-01,VNP21A2,LST_Day_1KM,299.8000,314.9200,89356.8984,15.1200,309.1934,5.6590,2.3789,289,289,100.00
A2015313,2015-11-09,VNP21A2,LST_Day_1KM,299.1400,313.8600,89414.5469,14.7200,309.3929,4.8104,2.1933,289,289,100.00
A2015321,2015-11-17,VNP21A2,LST_Day_1KM,297.6800,311.4000,88666.3281,13.7200,306.8039,5.0537,2.2480,289,289,100.00
A2015329,2015-11-25,VNP21A2,LST_Day_1KM,295.4600,307.4000,87732.9531,11.9400,303.5742,3.7973,1.9487,289,289,100.00
A2015337,2015-12-03,VNP21A2,LST_Day_1KM,295.4400,308.1400,88006.6953,12.7000,304.5214,4.4261,2.1038,289,289,100.00
A2015345,2015-12-11,VNP21A2,LST_Day_1KM,293.2400,304.9400,86865.8906,11.7000,300.5740,4.8530,2.2030,289,289,100.00
A2015353,2015-12-19,VNP21A2,LST_Day_1KM,290.7200,302.1400,85950.8047,11.4200,297.4076,4.1215,2.0301,289,289,100.00
A2015361,2015-12-27,VNP21A2,LST_Day_1KM,292.5600,310.5600,88004.7891,18.0000,304.5148,6.3340,2.5168,289,289,100.00
A2016001,2016-01-01,VNP21A2,LST_Day_1KM,294.9200,308.8400,87898.8828,13.9200,304.1484,4.5296,2.1283,289,289,100.00
A2016009,2016-01-09,VNP21A2,LST_Day_1KM,293.9000,307.5000,87576.9062,13.6000,303.0343,4.6908,2.1658,289,289,100.00
A2016017,2016-01-17,VNP21A2,LST_Day_1KM,293.7000,307.5600,87476.8281,13.8600,302.6880,5.6515,2.3773,289,289,100.00
A2016025,2016-01-25,VNP21A2,LST_Day_1KM,295.1400,308.9200,87843.6641,13.7800,303.9573,5.7602,2.4000,289,289,100.00
A2016033,2016-02-02,VNP21A2,LST_Day_1KM,295.5600,311.1800,88405.9375,15.6200,305.9029,6.8659,2.6203,289,289,100.00
A2016041,2016-02-10,VNP21A2,LST_Day_1KM,293.5800,309.7000,87951.5547,16.1200,304.3306,7.0580,2.6567,289,289,100.00
A2016049,2016-02-18,VNP21A2,LST_Day_1KM,297.6800,315.7000,89707.7266,18.0200,310.4073,7.5250,2.7432,289,289,100.00
A2016057,2016-02-26,VNP21A2,LST_Day_1KM,299.2200,318.5400,90442.8047,19.3200,312.9509,8.8066,2.9676,289,289,100.00
A2016065,2016-03-05,VNP21A2,LST_Day_1KM,299.6600,320.9200,90578.2812,21.2600,313.4196,11.1977,3.3463,289,289,100.00
