date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2002185,2002-07-04,MYD11A2,LST_Day_1km,307.6400,315.6400,90196.8984,8.0000,312.1000,3.6409,1.9081,289,289,100.00
A2002193,2002-07-12,MYD11A2,LST_Day_1km,308.8800,324.5600,84603.8359,15.6800,316.8683,9.0948,3.0158,289,267,92.39
A2002201,2002-07-20,MYD11A2,LST_Day_1km,305.7600,313.5200,83718.5000,7.7600,308.9243,2.6316,1.6222,289,271,93.77
A2002209,2002-07-28,MYD11A2,LST_Day_1km,312.3800,321.0800,81927.0078,8.7000,316.3205,4.0340,2.0085,289,259,89.62
A2002217,2002-08-05,MYD11A2,LST_Day_1km,311.2400,322.5200,90186.4609,11.2800,316.4437,5.8253,2.4136,289,285,98.62
A2002225,2002-08-13,MYD11A2,LST_Day_1km,304.1600,316.5400,69854.3281,12.3800,309.0899,6.1640,2.4827,289,226,78.20
A2002233,2002-08-21,MYD11A2,LST_Day_1km,306.0400,319.7200,88709.7656,13.6800,312.3583,6.0547,2.4606,289,284,98.27
A2002241,2002-08-29,MYD11A2,LST_Day_1km,302.6800,313.3400,87680.0234,10.6600,307.6492,1.9642,1.4015,289,285,98.62
A2002249,2002-09-06,MYD11A2,LST_Day_1km,306.6200,318.4800,90013.3203,11.8600,311.4648,5.5214,2.3498,289,289,100.00
A2002257,2002-09-14,MYD11A2,LST_Day_1km,309.6400,318.6400,90696.7734,9.0000,313.8297,3.6565,1.9122,289,289,100.00
A2002265,2002-09-22,MYD11A2,LST_Day_1km,311.8000,320.4800,91409.2812,8.6800,316.2951,3.2219,1.7950,289,289,100.00
A2002273,2002-09-30,MYD11A2,LST_Day_1km,313.9600,323.0800,92216.1094,9.1200,319.0869,3.9272,1.9817,289,289,100.00
A2002281,2002-10-08,MYD11A2,LST_Day_1km,312.0000,320.4000,91387.1875,8.4000,316.2186,4.2448,2.0603,289,289,100.00
A2002289,2002-10-16,MYD11A2,LST_Day_1km,310.6400,318.4400,90867.8203,7.8000,314.4215,4.0025,2.0006,289,289,100.00
A2002297,2002-10-24,MYD11A2,LST_Day_1km,308.5200,317.3000,90557.1406,8.7800,313.3465,3.7143,1.9273,289,289,100.00
A2002305,2002-11-01,MYD11A2,LST_Day_1km,306.4600,313.4800,89749.9688,7.0200,310.5535,2.7594,1.6612,289,289,100.00
A2002313,2002-11-09,MYD11A2,LST_Day_1km,305.2400,313.7400,89498.5547,8.5000,309.6836,4.2401,2.0592,289,289,100.00
A2002321,2002-11-17,MYD11A2,LST_Day_1km,305.8600,312.1200,89430.4922,6.2600,309.4481,2.1632,1.4708,289,289,100.00
A2002329,2002-11-25,MYD11A2,LST_Day_1km,304.0600,312.4000,89111.8906,8.3400,308.3456,3.7476,1.9359,289,289,100.00
A2002337,2002-12-03,MYD11A2,LST_Day_1km,301.5800,308.9800,88286.5312,7.4000,305.4897,2.7025,1.6439,289,289,100.00
A2002345,2002-12-11,MYD11A2,LST_Day_1km,302.0800,310.5800,88708.3750,8.5000,306.9494,3.3706,1.8359,289,289,100.00
A2002353,2002-12-19,MYD11A2,LST_Day_1km,301.8400,308.9400,88298.6406,7.1000,305.5316,2.8000,1.6733,289,289,100.00
A2002361,2002-12-27,MYD11A2,LST_Day_1km,298.1800,306.3400,87351.7109,8.1600,302.2551,3.4342,1.8532,289,289,100.00
A2003001,2003-01-01,MYD11A2,LST_Day_1km,295.7200,302.6600,86361.8750,6.9400,298.8300,1.8909,1.3751,289,289,100.00
A2003009,2003-01-09,MYD11A2,LST_Day_1km,298.7600,306.1400,87402.5000,7.3800,302.4308,2.5552,1.5985,289,289,100.00
A2003017,2003-01-17,MYD11A2,LST_Day_1km,301.5000,309.6200,88301.6953,8.1200,305.5422,3.4520,1.8580,289,289,100.00
A2003025,2003-01-25,MYD11A2,LST_Day_1km,300.1800,307.3000,87680.9531,7.1200,303.3943,2.1120,1.4533,289,289,100.00
A2003033,2003-02-02,MYD11A2,LST_Day_1km,301.5200,308.7000,88232.9766,7.1800,305.3044,3.3103,1.8194,289,289,100.00
A2003041,2003-02-10,MYD11A2,LST_Day_1km,304.1600,311.3000,88967.5703,7.1400,307.8463,3.2574,1.8048,289,289,100.00
A2003049,2003-02-18,MYD11A2,LST_Day_1km,302.4000,310.9400,88718.8906,8.5400,306.9858,5.2565,2.2927,289,289,100.00
A2003057,2003-02-26,MYD11A2,LST_Day_1km,305.3000,312.1600,89134.2422,6.8600,308.4230,2.1183,1.4554,289,289,100.00
A2003065,2003-03-06,MYD11A2,LST_Day_1km,306.3600,315.0000,89847.9609,8.6400,310.8926,3.0216,1.7383,289,289,100.00
A2003073,2003-03-14,MYD11A2,LST_Day_1km,307.9800,315.1600,90081.3047,7.1800,311.7000,2.0315,1.4253,289,289,100.00
A2003081,2003-03-22,MYD11A2,LST_Day_1km,311.1800,320.4800,91563.9922,9.3000,316.8304,3.4585,1.8597,289,289,100.00
A2003089,2003-03-30,MYD11A2,LST_Day_1km,311.7000,319.6800,91194.2109,7.9800,315.5509,3.5050,1.8722,289,289,100.00
A2003097,2003-04-07,MYD11A2,LST_Day_1km,316.4000,323.8000,92679.3828,7.4000,320.6899,3.2468,1.8019,289,289,100.00
A2003105,2003-04-15,MYD11A2,LST_Day_1km,313.8200,323.7000,92180.8516,9.8800,318.9649,3.6518,1.9110,289,289,100.00
A2003113,2003-04-23,MYD11A2,LST_Day_1km,316.7800,327.9000,93284.3984,11.1200,322.7834,7.5932,2.7556,289,289,100.00
A2003121,2003-05-01,MYD11A2,LST_Day_1km,313.3800,320.5800,91342.1016,7.2000,317.1601,2.6415,1.6253,289,288,99.65
A2003129,2003-05-09,MYD11A2,LST_Day_1km,317.8200,323.2200,92734.8047,5.4000,320.8817,1.8001,1.3417,289,289,100.00
A2003137,2003-05-17,MYD11A2,LST_Day_1km,314.9800,321.2400,91777.3984,6.2600,317.5688,1.5585,1.2484,289,289,100.00
A2003145,2003-05-25,MYD11A2,LST_Day_1km,314.1800,320.1000,91646.8750,5.9200,317.1172,1.6718,1.2930,289,289,100.00
A2003153,2003-06-02,MYD11A2,LST_Day_1km,313.9800,321.5600,91998.0312,7.5800,318.3323,3.4253,1.8508,289,289,100.00
A2003161,2003-06-10,MYD11A2,LST_Day_1km,314.3200,320.0000,91702.4609,5.6800,317.3095,1.8827,1.3721,289,289,100.00
A2003169,2003-06-18,MYD11A2,LST_Day_1km,308.2600,318.5600,89692.9766,10.3000,312.5191,6.8001,2.6077,289,287,99.31
A2003177,2003-06-26,MYD11A2,LST_Day_1km,303.5600,317.8800,90191.6250,14.3200,312.0818,5.9198,2.4331,289,289,100.00
A2003185,2003-07-04,MYD11A2,LST_Day_1km,310.2600,318.1600,5027.9795,7.9000,314.2487,6.8297,2.6134,289,16,5.54
A2003193,2003-07-12,MYD11A2,LST_Day_1km,300.8000,308.3800,14612.7803,7.5800,304.4329,3.1735,1.7814,289,48,16.61
A2003201,2003-07-20,MYD11A2,LST_Day_1km,301.2400,313.9200,35553.8867,12.6800,306.4990,9.1621,3.0269,289,116,40.14
A2003209,2003-07-28,MYD11A2,LST_Day_1km,295.7600,310.4000,16064.4375,14.6400,303.1026,23.0956,4.8058,289,53,18.34
A2003217,2003-08-05,MYD11A2,LST_Day_1km,293.2400,307.0200,48074.5859,13.7800,302.3559,4.8428,2.2006,289,159,55.02
A2003225,2003-08-13,MYD11A2,LST_Day_1km,300.1000,309.3400,77872.6172,9.2400,304.1899,2.9774,1.7255,289,256,88.58
A2003233,2003-08-21,MYD11A2,LST_Day_1km,299.2000,309.4800,35492.7422,10.2800,305.9719,4.7745,2.1851,289,116,40.14
A2003241,2003-08-29,MYD11A2,LST_Day_1km,299.5600,311.0000,59583.1172,11.4400,305.5544,7.9304,2.8161,289,195,67.47
A2003249,2003-09-06,MYD11A2,LST_Day_1km,301.7800,308.4200,88249.4688,6.6400,305.3615,2.1975,1.4824,289,289,100.00
A2003257,2003-09-14,MYD11A2,LST_Day_1km,303.0600,314.4000,89109.7109,11.3400,308.3381,9.7980,3.1302,289,289,100.00
A2003265,2003-09-22,MYD11A2,LST_Day_1km,304.3800,312.1400,89236.0000,7.7600,308.7751,1.8225,1.3500,289,289,100.00
A2003273,2003-09-30,MYD11A2,LST_Day_1km,308.9800,314.8800,90162.3359,5.9000,311.9804,1.8748,1.3692,289,289,100.00
A2003281,2003-10-08,MYD11A2,LST_Day_1km,309.8200,315.6800,90535.3359,5.8600,313.2711,1.7910,1.3383,289,289,100.00
A2003289,2003-10-16,MYD11A2,LST_Day_1km,308.7200,315.5200,90414.7031,6.8000,312.8536,2.4205,1.5558,289,289,100.00
A2003297,2003-10-24,MYD11A2,LST_Day_1km,307.2200,313.5600,89864.6797,6.3400,310.9504,2.0775,1.4414,289,289,100.00
A2003305,2003-11-01,MYD11A2,LST_Day_1km,306.4600,313.4000,89727.8281,6.9400,310.4769,2.1356,1.4614,289,289,100.00
A2003313,2003-11-09,MYD11A2,LST_Day_1km,304.7200,311.0800,89121.9453,6.3600,308.3804,2.0366,1.4271,289,289,100.00
A2003321,2003-11-17,MYD11A2,LST_Day_1km,301.9800,309.1400,88291.6875,7.1600,305.5076,1.9680,1.4029,289,289,100.00
A2003329,2003-11-25,MYD11A2,LST_Day_1km,300.7800,307.5800,88114.6875,6.8000,304.8951,2.2056,1.4851,289,289,100.00
A2003337,2003-12-03,MYD11A2,LST_Day_1km,302.5000,309.0000,88610.4688,6.5000,306.6106,1.9967,1.4130,289,289,100.00
A2003345,2003-12-11,MYD11A2,LST_Day_1km,298.7400,305.2800,87404.6016,6.5400,302.4381,2.2400,1.4966,289,289,100.00
A2003353,2003-12-19,MYD11A2,LST_Day_1km,297.1800,304.1000,86904.7578,6.9200,300.7085,2.9469,1.7167,289,289,100.00
A2003361,2003-12-27,MYD11A2,LST_Day_1km,295.7000,303.6000,86844.9062,7.9000,300.5014,3.3416,1.8280,289,289,100.00
A2004001,2004-01-01,MYD11A2,LST_Day_1km,296.6800,304.5000,86802.8906,7.8200,300.3560,2.8172,1.6784,289,289,100.00
A2004009,2004-01-09,MYD11A2,LST_Day_1km,301.7200,309.5800,88421.6250,7.8600,305.9572,3.0522,1.7471,289,289,100.00
A2004017,2004-01-17,MYD11A2,LST_Day_1km,298.9200,305.0800,87345.5859,6.1600,302.2339,2.2501,1.5000,289,289,100.00
A2004025,2004-01-25,MYD11A2,LST_Day_1km,298.8800,306.5600,87638.0156,7.6800,303.2457,3.3376,1.8269,289,289,100.00
A2004033,2004-02-02,MYD11A2,LST_Day_1km,302.1400,310.1000,88638.7656,7.9600,306.7085,3.6765,1.9174,289,289,100.00
A2004041,2004-02-10,MYD11A2,LST_Day_1km,303.8600,312.9200,89307.7500,9.0600,309.0233,3.9238,1.9809,289,289,100.00
A2004049,2004-02-18,MYD11A2,LST_Day_1km,306.4600,314.6000,90057.8047,8.1400,311.6187,2.6937,1.6412,289,289,100.00
A2004057,2004-02-26,MYD11A2,LST_Day_1km,308.6000,318.5600,91074.7656,9.9600,315.1376,4.2758,2.0678,289,289,100.00
A2004065,2004-03-05,MYD11A2,LST_Day_1km,311.2000,320.3600,91612.9453,9.1600,316.9998,4.3944,2.0963,289,289,100.00
A2004073,2004-03-13,MYD11A2,LST_Day_1km,315.1200,323.7400,92708.3906,8.6200,320.7903,3.7003,1.9236,289,289,100.00
A2004081,2004-03-21,MYD11A2,LST_Day_1km,312.8000,321.8000,91918.9375,9.0000,318.0586,4.1706,2.0422,289,289,100.00
A2004089,2004-03-29,MYD11A2,LST_Day_1km,312.7800,324.1400,92297.2031,11.3600,319.3675,5.5225,2.3500,289,289,100.00
A2004097,2004-04-06,MYD11A2,LST_Day_1km,314.5800,322.2000,92305.2109,7.6200,319.3952,2.6780,1.6364,289,289,100.00
A2004105,2004-04-14,MYD11A2,LST_Day_1km,314.0400,323.7000,92449.3828,9.6600,319.8940,3.9320,1.9829,289,289,100.00
A2004113,2004-04-22,MYD11A2,LST_Day_1km,314.5600,326.3800,92864.9141,11.8200,321.3319,6.1413,2.4782,289,289,100.00
A2004121,2004-04-30,MYD11A2,LST_Day_1km,314.9000,323.7800,92310.6094,8.8800,319.4139,3.6978,1.9230,289,289,100.00
A2004129,2004-05-08,MYD11A2,LST_Day_1km,310.8000,328.0000,91285.6719,17.2000,315.8674,5.4004,2.3239,289,289,100.00
A2004137,2004-05-16,MYD11A2,LST_Day_1km,314.3600,320.3800,91958.5703,6.0200,318.1957,1.4164,1.1901,289,289,100.00
A2004145,2004-05-24,MYD11A2,LST_Day_1km,317.3800,325.0200,93148.7500,7.6400,322.3140,2.7080,1.6456,289,289,100.00
A2004153,2004-06-01,MYD11A2,LST_Day_1km,317.4400,325.6000,93045.9688,8.1600,321.9584,3.0193,1.7376,289,289,100.00
A2004161,2004-06-09,MYD11A2,LST_Day_1km,305.8600,329.5000,88638.9219,23.6400,318.8450,16.4580,4.0569,289,278,96.19
A2004169,2004-06-17,MYD11A2,LST_Day_1km,307.4400,315.0400,89770.7109,7.6000,310.6253,2.7177,1.6486,289,289,100.00
A2004177,2004-06-25,MYD11A2,LST_Day_1km,312.0200,320.7200,91366.8125,8.7000,316.1481,2.9880,1.7286,289,289,100.00
A2004185,2004-07-03,MYD11A2,LST_Day_1km,304.8200,328.2600,91567.5938,23.4400,316.8429,33.4291,5.7818,289,289,100.00
A2004193,2004-07-11,MYD11A2,LST_Day_1km,309.1800,320.0400,87269.8203,10.8600,313.9202,4.7411,2.1774,289,278,96.19
A2004201,2004-07-19,MYD11A2,LST_Day_1km,307.3800,317.9200,90203.2266,10.5400,312.1219,5.2000,2.2804,289,289,100.00
A2004209,2004-07-27,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2004217,2004-08-04,MYD11A2,LST_Day_1km,305.3200,312.4000,5568.7998,7.0800,309.3778,6.3586,2.5216,289,18,6.23
A2004225,2004-08-12,MYD11A2,LST_Day_1km,297.9600,299.2000,22388.6250,1.2400,298.5150,0.2054,0.4532,289,75,25.95
A2004233,2004-08-20,MYD11A2,LST_Day_1km,294.3600,306.9600,87083.4531,12.6000,302.3731,4.2470,2.0608,289,288,99.65
A2004241,2004-08-28,MYD11A2,LST_Day_1km,303.8800,310.1600,88765.2969,6.2800,307.1464,1.5736,1.2544,289,289,100.00
A2004249,2004-09-05,MYD11A2,LST_Day_1km,308.3000,315.6600,90191.1328,7.3600,312.0800,1.3830,1.1760,289,289,100.00
A2004257,2004-09-13,MYD11A2,LST_Day_1km,305.0200,316.4400,87861.7422,11.4200,310.4655,2.9069,1.7050,289,283,97.92
A2004265,2004-09-21,MYD11A2,LST_Day_1km,310.9000,318.1000,90911.7812,7.2000,314.5736,2.0469,1.4307,289,289,100.00
A2004273,2004-09-29,MYD11A2,LST_Day_1km,304.2400,316.0200,89781.4062,11.7800,310.6623,5.9158,2.4323,289,289,100.00
A2004281,2004-10-07,MYD11A2,LST_Day_1km,305.6400,313.3200,89403.6016,7.6800,309.3550,2.8346,1.6836,289,289,100.00
A2004289,2004-10-15,MYD11A2,LST_Day_1km,307.3600,314.0200,89842.2344,6.6600,310.8728,2.6162,1.6175,289,289,100.00
A2004297,2004-10-23,MYD11A2,LST_Day_1km,305.7200,313.5200,89563.8203,7.8000,309.9094,3.0237,1.7389,289,289,100.00
A2004305,2004-10-31,MYD11A2,LST_Day_1km,303.8400,312.1400,89030.8672,8.3000,308.0653,2.9773,1.7255,289,289,100.00
A2004313,2004-11-08,MYD11A2,LST_Day_1km,305.0600,312.5000,89342.4453,7.4400,309.1434,2.7058,1.6449,289,289,100.00
A2004321,2004-11-16,MYD11A2,LST_Day_1km,306.4000,312.4200,89503.3438,6.0200,309.7002,2.0336,1.4261,289,289,100.00
A2004329,2004-11-24,MYD11A2,LST_Day_1km,302.4600,309.5800,88583.7812,7.1200,306.5183,2.6575,1.6302,289,289,100.00
A2004337,2004-12-02,MYD11A2,LST_Day_1km,301.1800,308.5800,88121.5078,7.4000,304.9187,2.8358,1.6840,289,289,100.00
A2004345,2004-12-10,MYD11A2,LST_Day_1km,302.5800,311.0600,88725.1562,8.4800,307.0074,3.3402,1.8276,289,289,100.00
A2004353,2004-12-18,MYD11A2,LST_Day_1km,299.0400,306.4400,87530.3672,7.4000,302.8732,2.8364,1.6842,289,289,100.00
A2004361,2004-12-26,MYD11A2,LST_Day_1km,297.1600,306.4600,87517.0312,9.3000,302.8271,3.3645,1.8343,289,289,100.00
A2005001,2005-01-01,MYD11A2,LST_Day_1km,297.9800,306.2200,87303.1016,8.2400,302.0869,3.4551,1.8588,289,289,100.00
A2005009,2005-01-09,MYD11A2,LST_Day_1km,297.7600,307.7200,87540.1641,9.9600,302.9071,4.3652,2.0893,289,289,100.00
A2005017,2005-01-17,MYD11A2,LST_Day_1km,296.1800,306.9200,87036.8125,10.7400,301.1654,4.5371,2.1300,289,289,100.00
A2005025,2005-01-25,MYD11A2,LST_Day_1km,297.8800,306.5600,87484.5391,8.6800,302.7147,3.3991,1.8437,289,289,100.00
A2005033,2005-02-02,MYD11A2,LST_Day_1km,299.3000,308.0400,87847.3984,8.7400,303.9702,3.7849,1.9455,289,289,100.00
A2005041,2005-02-10,MYD11A2,LST_Day_1km,301.8200,312.0800,88971.9453,10.2600,307.8614,5.6073,2.3680,289,289,100.00
A2005049,2005-02-18,MYD11A2,LST_Day_1km,301.8200,310.5000,88498.3672,8.6800,306.2227,4.2561,2.0630,289,289,100.00
A2005057,2005-02-26,MYD11A2,LST_Day_1km,307.8800,318.5000,90601.9219,10.6200,313.5015,5.0269,2.2421,289,289,100.00
A2005065,2005-03-06,MYD11A2,LST_Day_1km,306.0800,317.0200,90240.8984,10.9400,312.2523,7.4952,2.7377,289,289,100.00
A2005073,2005-03-14,MYD11A2,LST_Day_1km,312.5800,321.7200,91879.5547,9.1400,317.9223,3.7893,1.9466,289,289,100.00
A2005081,2005-03-22,MYD11A2,LST_Day_1km,310.7400,319.7600,91281.2109,9.0200,315.8519,4.3466,2.0849,289,289,100.00
A2005089,2005-03-30,MYD11A2,LST_Day_1km,315.4600,324.7000,92835.7891,9.2400,321.2311,3.9148,1.9786,289,289,100.00
A2005097,2005-04-07,MYD11A2,LST_Day_1km,311.9000,321.6000,91824.1250,9.7000,317.7305,3.8134,1.9528,289,289,100.00
A2005105,2005-04-15,MYD11A2,LST_Day_1km,316.7200,325.5200,92938.4766,8.8000,321.5864,2.6969,1.6422,289,289,100.00
A2005113,2005-04-23,MYD11A2,LST_Day_1km,310.2400,322.8600,91446.3281,12.6200,316.4233,7.1086,2.6662,289,289,100.00
A2005121,2005-05-01,MYD11A2,LST_Day_1km,310.5200,318.1600,90882.4844,7.6400,314.4723,2.4986,1.5807,289,289,100.00
A2005129,2005-05-09,MYD11A2,LST_Day_1km,315.8200,322.0600,92465.1484,6.2400,319.9486,1.4817,1.2173,289,289,100.00
A2005137,2005-05-17,MYD11A2,LST_Day_1km,316.9600,324.3400,92650.8594,7.3800,320.5912,2.6626,1.6317,289,289,100.00
A2005145,2005-05-25,MYD11A2,LST_Day_1km,314.6000,324.5800,92507.8750,9.9800,320.0965,5.2548,2.2923,289,289,100.00
A2005153,2005-06-02,MYD11A2,LST_Day_1km,317.2800,324.4400,92659.7812,7.1600,320.6221,2.2891,1.5130,289,289,100.00
A2005161,2005-06-10,MYD11A2,LST_Day_1km,312.6200,322.0000,91865.4922,9.3800,317.8737,2.9518,1.7181,289,289,100.00
A2005169,2005-06-18,MYD11A2,LST_Day_1km,314.2200,326.2000,92683.6953,11.9800,320.7048,7.5148,2.7413,289,289,100.00
A2005177,2005-06-26,MYD11A2,LST_Day_1km,302.6000,320.2000,76981.2969,17.6000,312.9321,5.6053,2.3676,289,246,85.12
A2005185,2005-07-04,MYD11A2,LST_Day_1km,305.1200,314.2200,89457.5078,9.1000,309.5415,3.7030,1.9243,289,289,100.00
A2005193,2005-07-12,MYD11A2,LST_Day_1km,302.4800,314.9000,59557.2891,12.4200,308.5870,7.8612,2.8038,289,193,66.78
A2005201,2005-07-20,MYD11A2,LST_Day_1km,303.7600,314.3200,89701.6094,10.5600,310.3862,4.5407,2.1309,289,289,100.00
A2005209,2005-07-28,MYD11A2,LST_Day_1km,297.7000,306.3800,15760.9160,8.6800,303.0945,6.1453,2.4790,289,52,17.99
A2005217,2005-08-05,MYD11A2,LST_Day_1km,296.8800,315.0000,82767.6094,18.1200,306.5467,9.6606,3.1081,289,270,93.43
A2005225,2005-08-13,MYD11A2,LST_Day_1km,295.2400,300.0600,16660.2793,4.8200,297.5050,1.2082,1.0992,289,56,19.38
A2005233,2005-08-21,MYD11A2,LST_Day_1km,305.6000,312.0000,89271.1953,6.4000,308.8969,1.4494,1.2039,289,289,100.00
A2005241,2005-08-29,MYD11A2,LST_Day_1km,310.8200,316.7400,90777.1797,5.9200,314.1079,1.2466,1.1165,289,289,100.00
A2005249,2005-09-06,MYD11A2,LST_Day_1km,306.0200,322.2000,83011.7188,16.1800,314.4383,16.3577,4.0445,289,264,91.35
A2005257,2005-09-14,MYD11A2,LST_Day_1km,302.8800,310.1800,81944.0391,7.3000,306.9065,2.3421,1.5304,289,267,92.39
A2005265,2005-09-22,MYD11A2,LST_Day_1km,300.8400,309.0600,88220.5781,8.2200,305.2615,2.0625,1.4361,289,289,100.00
A2005273,2005-09-30,MYD11A2,LST_Day_1km,307.5400,312.2400,89683.2578,4.7000,310.3227,0.8480,0.9209,289,289,100.00
A2005281,2005-10-08,MYD11A2,LST_Day_1km,308.1800,315.1600,89970.4062,6.9800,311.3163,1.6225,1.2738,289,289,100.00
A2005289,2005-10-16,MYD11A2,LST_Day_1km,307.3000,314.7400,89862.3516,7.4400,310.9424,2.0324,1.4256,289,289,100.00
A2005297,2005-10-24,MYD11A2,LST_Day_1km,306.9400,315.1200,90000.9922,8.1800,311.4221,2.6120,1.6162,289,289,100.00
A2005305,2005-11-01,MYD11A2,LST_Day_1km,303.9200,312.3400,89103.1172,8.4200,308.3153,2.6403,1.6249,289,289,100.00
A2005313,2005-11-09,MYD11A2,LST_Day_1km,304.6600,312.5200,89380.2734,7.8600,309.2743,2.4384,1.5616,289,289,100.00
A2005321,2005-11-17,MYD11A2,LST_Day_1km,304.1400,312.1600,89164.6094,8.0200,308.5280,2.7400,1.6553,289,289,100.00
A2005329,2005-11-25,MYD11A2,LST_Day_1km,300.5600,306.9800,87941.9219,6.4200,304.2973,2.3834,1.5438,289,289,100.00
A2005337,2005-12-03,MYD11A2,LST_Day_1km,300.2400,308.8800,88119.8125,8.6400,304.9128,3.4212,1.8496,289,289,100.00
A2005345,2005-12-11,MYD11A2,LST_Day_1km,297.8000,305.8200,87346.7344,8.0200,302.2378,2.7347,1.6537,289,289,100.00
A2005353,2005-12-19,MYD11A2,LST_Day_1km,296.2800,304.4400,86845.0781,8.1600,300.5020,2.8684,1.6936,289,289,100.00
A2005361,2005-12-27,MYD11A2,LST_Day_1km,297.6400,307.3000,87397.0859,9.6600,302.4120,3.8836,1.9707,289,289,100.00
A2006001,2006-01-01,MYD11A2,LST_Day_1km,296.9800,304.5800,87062.3047,7.6000,301.2537,2.9442,1.7159,289,289,100.00
A2006009,2006-01-09,MYD11A2,LST_Day_1km,298.8000,308.4600,87975.5781,9.6600,304.4138,4.8299,2.1977,289,289,100.00
A2006017,2006-01-17,MYD11A2,LST_Day_1km,298.2400,306.8600,87529.3672,8.6200,302.8698,3.7922,1.9474,289,289,100.00
A2006025,2006-01-25,MYD11A2,LST_Day_1km,301.1800,310.2600,88433.3984,9.0800,305.9979,4.8874,2.2108,289,289,100.00
A2006033,2006-02-02,MYD11A2,LST_Day_1km,305.2200,314.2200,89652.4297,9.0000,310.2160,4.0288,2.0072,289,289,100.00
A2006041,2006-02-10,MYD11A2,LST_Day_1km,305.7400,315.1600,90046.5078,9.4200,311.5796,4.4556,2.1108,289,289,100.00
A2006049,2006-02-18,MYD11A2,LST_Day_1km,309.2000,318.5600,90930.7422,9.3600,314.6393,5.0185,2.2402,289,289,100.00
A2006057,2006-02-26,MYD11A2,LST_Day_1km,308.9800,319.5000,91016.1484,10.5200,314.9348,5.4212,2.3284,289,289,100.00
A2006065,2006-03-06,MYD11A2,LST_Day_1km,307.0600,318.1400,90569.6562,11.0800,313.3898,6.9292,2.6323,289,289,100.00
A2006073,2006-03-14,MYD11A2,LST_Day_1km,307.4200,318.4200,90563.0859,11.0000,313.3671,5.0178,2.2400,289,289,100.00
A2006081,2006-03-22,MYD11A2,LST_Day_1km,311.2000,319.8600,91477.6484,8.6600,316.5316,2.9751,1.7249,289,289,100.00
A2006089,2006-03-30,MYD11A2,LST_Day_1km,314.2000,324.4000,92734.3125,10.2000,320.8800,4.1519,2.0376,289,289,100.00
A2006097,2006-04-07,MYD11A2,LST_Day_1km,311.9800,325.3600,92196.7344,13.3800,319.0198,4.0957,2.0238,289,289,100.00
A2006105,2006-04-15,MYD11A2,LST_Day_1km,312.4600,322.7800,92313.5938,10.3200,319.4242,3.7492,1.9363,289,289,100.00
A2006113,2006-04-23,MYD11A2,LST_Day_1km,314.8000,324.0400,92335.7969,9.2400,319.5010,4.8324,2.1983,289,289,100.00
A2006121,2006-05-01,MYD11A2,LST_Day_1km,317.1000,326.2600,93342.3906,9.1600,322.9840,3.4423,1.8553,289,289,100.00
A2006129,2006-05-09,MYD11A2,LST_Day_1km,313.3000,324.8400,92519.7969,11.5400,320.1377,3.7542,1.9376,289,289,100.00
A2006137,2006-05-17,MYD11A2,LST_Day_1km,310.2400,322.7800,91734.4688,12.5400,317.4203,5.8116,2.4107,289,289,100.00
A2006145,2006-05-25,MYD11A2,LST_Day_1km,314.2800,322.1400,92078.6953,7.8600,318.6114,2.0075,1.4169,289,289,100.00
A2006153,2006-06-02,MYD11A2,LST_Day_1km,310.7400,320.7000,91058.3672,9.9600,315.0808,4.1823,2.0451,289,289,100.00
A2006161,2006-06-10,MYD11A2,LST_Day_1km,312.4000,320.3400,91503.5234,7.9400,316.6212,2.8683,1.6936,289,289,100.00
A2006169,2006-06-18,MYD11A2,LST_Day_1km,315.2200,325.8600,92687.9219,10.6400,320.7195,6.5506,2.5594,289,289,100.00
A2006177,2006-06-26,MYD11A2,LST_Day_1km,305.4200,320.3200,87321.7500,14.9000,312.9812,9.8640,3.1407,289,279,96.54
A2006185,2006-07-04,MYD11A2,LST_Day_1km,307.2400,320.9000,90528.9375,13.6600,314.3366,7.5455,2.7469,289,288,99.65
A2006193,2006-07-12,MYD11A2,LST_Day_1km,303.3400,319.3800,51872.1641,16.0400,308.7629,12.1421,3.4846,289,168,58.13
A2006201,2006-07-20,MYD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2006209,2006-07-28,MYD11A2,LST_Day_1km,292.2800,304.8000,6883.0791,12.5200,299.2643,16.2766,4.0344,289,23,7.96
A2006217,2006-08-05,MYD11A2,LST_Day_1km,295.1200,305.6000,25727.6719,10.4800,302.6785,4.7327,2.1755,289,85,29.41
A2006225,2006-08-13,MYD11A2,LST_Day_1km,301.0000,313.0000,73701.1562,12.0000,307.0882,5.8355,2.4157,289,240,83.04
A2006233,2006-08-21,MYD11A2,LST_Day_1km,295.6000,301.9600,25712.0977,6.3600,298.9779,2.4393,1.5618,289,86,29.76
A2006241,2006-08-29,MYD11A2,LST_Day_1km,295.8600,309.4200,71598.0625,13.5600,304.6726,4.7427,2.1778,289,235,81.31
A2006249,2006-09-06,MYD11A2,LST_Day_1km,303.6400,313.1000,89084.8281,9.4600,308.2520,3.6681,1.9152,289,289,100.00
A2006257,2006-09-14,MYD11A2,LST_Day_1km,306.2200,314.2800,89349.8984,8.0600,309.1692,1.9641,1.4015,289,289,100.00
