MYD11A2.A2012105.h24v06.006.2016110062017.Emis_31,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,Emis_31,247,247,247,246,246,246,247,246,246,247,247,247,247,247,246,246,246,247,247,247,247,246,246,247,246,246,247,247,247,247,246,246,246,247,247,247,247,247,246,246,245,245,245,246,247,247,247,246,247,247,247,247,247,247,247,247,247,246,244,244,245,246,246,247,247,246,247,246,247,247,247,247,247,248,247,246,245,245,245,246,246,246,246,246,246,247,247,247,247,246,246,247,246,246,246,245,245,245,245,245,245,246,247,246,247,247,247,247,246,245,244,245,245,243,243,243,244,245,246,247,247,247,247,247,247,246,244,243,243,244,244,243,242,243,245,246,247,247,247,247,247,247,246,245,242,242,243,244,245,244,243,243,245,247,247,247,247,247,246,246,246,243,242,242,243,244,244,243,243,245,247,247,247,247,247,247,246,246,245,244,244,243,244,244,243,244,245,246,247,247,247,247,247,247,246,246,245,244,244,244,243,244,245,246,246,247,247,247,247,247,247,246,246,245,245,244,243,242,243,245,246,247,247,247,247,247,247,247,247,246,246,246,245,244,244,244,246,246,247,247,247,247,247,247,247,246,247,246,247,247,247,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
MYD11A2.A2012105.h24v06.006.2016110062017.Emis_32,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,Emis_32,249,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,247,247,247,247,246,247,248,248,248,248,248,249,248,248,248,248,247,247,246,246,246,246,247,248,248,248,248,248,249,248,249,248,247,247,247,246,247,246,247,247,247,248,248,248,248,248,248,248,248,247,247,247,246,246,246,247,247,247,247,247,247,247,247,248,248,248,248,247,247,247,246,246,245,247,247,245,245,245,246,247,248,248,248,248,248,248,248,247,245,245,245,246,245,245,244,244,247,248,249,248,248,248,248,248,248,247,244,244,245,246,247,246,245,245,247,249,248,249,248,248,248,248,248,245,244,245,246,246,246,245,245,247,248,249,249,248,248,248,248,248,247,246,246,246,246,246,245,245,247,248,248,248,249,249,248,248,248,248,247,246,246,246,246,246,247,248,248,248,248,248,248,248,248,248,248,247,247,246,246,245,246,247,248,249,248,248,248,248,249,248,249,248,248,248,247,246,246,246,248,248,248,248,248,248,249,248,249,248,248,248,248,248,248,248,248,248,248,248,248,249,248,249,248,248,248,248,248,248,249,249,248,248,248,248,249,248,248,249,248,248,248,249,248,248,248,248,249,249,248,248,248
MYD11A2.A2012105.h24v06.006.2016110062017.LST_Day_1km,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,LST_Day_1km,15839,15741,15737,15803,15818,15848,15856,15847,15826,15814,15829,15836,15826,15824,15797,15970,15980,15762,15688,15685,15817,15827,15853,15815,15887,15870,15861,15859,15878,15888,15896,15899,16002,16011,15717,15643,15785,15731,15732,15672,15760,15771,15764,15828,15850,15864,15884,15898,15921,15868,15938,15624,15650,15667,15672,15636,15636,15653,15739,15757,15758,15833,15875,15898,15894,15911,15945,15962,15631,15628,15631,15570,15504,15506,15567,15617,15712,15728,15732,15806,15864,15836,15826,15841,15962,15653,15661,15648,15625,15518,15459,15528,15581,15638,15695,15708,15724,15754,15805,15809,15805,15919,15673,15699,15755,15674,15621,15528,15493,15561,15614,15639,15709,15746,15789,15730,15787,15789,15793,15634,15696,15707,15683,15696,15634,15613,15611,15617,15626,15616,15698,15723,15749,15748,15788,15807,15671,15686,15681,15666,15641,15612,15608,15599,15626,15633,15632,15597,15659,15685,15653,15705,15815,15723,15777,15728,15679,15641,15601,15585,15594,15614,15644,15641,15629,15631,15671,15699,15713,15822,15845,15803,15765,15666,15670,15601,15595,15636,15675,15680,15659,15659,15696,15720,15775,15814,15831,15892,15893,15859,15718,15673,15666,15675,15703,15738,15736,15702,15662,15679,15751,15811,15848,15859,15867,15880,15843,15685,15707,15734,15787,15836,15829,15793,15751,15690,15667,15739,15823,15847,15834,15851,15855,15843,15680,15730,15766,15824,15938,15954,15903,15775,15714,15683,15701,15769,15816,15811,15866,15838,15826,15687,15682,15788,15863,15965,15976,15953,15792,15722,15696,15717,15744,15762,15775,15907,15898,15877,15855,15772,15783,15868,15986,15993,15931,15809,15718,15705,15733,15769,15767,15760,15914,15912,15883,15812,15780,15796,15824,15918,15924,15885,15795,15753,15739,15724,15773,15913,15836
MYD11A2.A2012105.h24v06.006.2016110062017.LST_Night_1km,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,LST_Night_1km,14611,14630,14671,14668,14652,14651,14649,14649,14653,14649,14643,14631,14623,14614,14594,14587,14579,14645,14659,14686,14691,14686,14690,14693,14689,14684,14675,14665,14645,14637,14647,14625,14615,14587,14680,14693,14700,14693,14694,14709,14721,14727,14724,14716,14693,14663,14647,14663,14622,14602,14586,14667,14689,14696,14692,14692,14711,14725,14742,14744,14728,14714,14682,14654,14643,14643,14621,14586,14674,14685,14690,14691,14688,14707,14728,14731,14732,14727,14720,14700,14670,14656,14655,14650,14611,14678,14685,14679,14673,14677,14698,14720,14729,14724,14714,14716,14713,14692,14671,14684,14682,14651,14672,14684,14666,14652,14646,14660,14696,14726,14735,14720,14713,14724,14713,14700,14694,14689,14665,14658,14671,14664,14648,14649,14659,14685,14728,14742,14742,14722,14725,14718,14701,14697,14690,14668,14655,14655,14647,14647,14652,14668,14688,14716,14742,14751,14742,14724,14706,14683,14685,14686,14665,14651,14643,14635,14645,14656,14672,14693,14712,14736,14743,14741,14728,14710,14696,14683,14679,14660,14645,14625,14623,14635,14673,14686,14693,14705,14719,14728,14721,14709,14698,14693,14692,14676,14655,14653,14632,14620,14640,14662,14681,14683,14684,14692,14697,14703,14692,14683,14689,14678,14660,14629,14663,14658,14667,14673,14675,14684,14676,14660,14652,14668,14659,14661,14656,14657,14656,14633,14616,14665,14671,14674,14685,14689,14690,14685,14665,14641,14644,14642,14636,14626,14615,14628,14619,14612,14630,14632,14638,14659,14683,14695,14679,14656,14643,14609,14603,14605,14599,14591,14594,14594,14601,14613,14610,14605,14603,14627,14652,14658,14645,14626,14587,14588,14578,14561,14580,14564,14563,14572,14565,14564,14562,14571,14571,14585,14601,14618,14615,14593,14574,14567,14558,14551,14543,14554,14556
MYD11A2.A2012105.h24v06.006.2016110062017.Night_view_angl,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,Night_view_angl,72,72,72,72,72,72,72,72,72,73,65,65,65,60,60,51,51,72,72,72,72,72,72,72,72,72,73,73,65,65,67,67,58,51,72,72,72,72,72,72,72,72,72,72,73,73,65,67,60,60,51,72,72,72,72,72,72,72,72,72,72,73,73,73,73,70,70,73,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,80,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,72,79,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,72,79,79,72,72,72,73,73,73,72,72,72,72,72,72,72,72,79,72,72,72,72,72,73,73,73,79,79,79,72,72,72,72,72,72,72,72,68,72,89,82,82,73,75,79,75,75,72,72,72,72,72,79,72,68,72,72,73,80,73
MYD11A2.A2012105.h24v06.006.2016110062017.Night_view_time,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,Night_view_time,20,20,20,20,20,20,20,20,20,20,19,19,19,18,18,17,17,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,18,17,20,20,20,20,20,20,20,20,20,20,20,20,19,19,18,18,17,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20
MYD11A2.A2012105.h24v06.006.2016110062017.QC_Day,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,QC_Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,65,65,65,0,0,0,65,0,0,0,0,0,0,65,65,65,65,65,0,65,65,65,0,0,0,0,65,65,0,65,65,65,0,0,0,0,0,0,0,0,0,65,17,17,65,65,0,65,0,0,0,0,0,0,65,65,65,65,65,65,0,0,65,0,0,0,0,0,0,0,0,0,65,81,81,0,0,0,17,65,65,0,65,0,0,0,0,0,0,0,65,81,81,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,0,0,0,0,0,65,0,0,0,0,0,0,0,81,81,65,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYD11A2.A2012105.h24v06.006.2016110062017.QC_Night,MYD11A2,A2012105,Lat26.44598Lon74.63502Samp17Line17,2016110062017,QC_Night,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,81,81,65,0,0,0,0,0,0,0,0,0,17,17,0,0,0,65,81,81,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,65,65,65,65,0,65,0,0,0,0,0,65,65,0,0,65,65,65,81,65,65,65,65,65,0,65,65,65,65,0,65,65,65,65,0,0,65,65,0,0,0,0,65,65,65,65,65,65,65,0,65,0,0,0,65,65,65,0,0,65,65,65,65,65,0,65,0,65,65,0,0,65
MYD11A2.A2012113.h24v06.006.2016110151519.Clear_sky_days,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Clear_sky_days,243,243,227,243,243,215,215,247,247,247,247,247,247,247,255,255,255,243,243,243,243,247,247,215,245,247,183,247,247,247,247,247,255,255,243,243,243,243,247,215,245,167,175,175,175,255,255,255,255,255,255,243,243,243,243,247,245,245,175,175,175,175,239,254,255,251,251,255,243,243,243,247,247,53,253,253,173,237,239,239,238,255,255,255,191,243,251,254,254,247,215,229,253,253,237,237,255,255,255,255,255,191,243,243,250,255,223,223,223,253,253,253,229,229,247,247,247,247,183,243,251,255,247,247,215,255,255,237,237,237,229,229,231,231,231,247,242,243,255,255,247,245,245,245,245,205,205,237,229,229,227,231,231,242,243,243,245,245,245,245,229,225,225,205,205,199,231,231,231,229,243,242,243,241,241,241,245,229,229,229,237,237,197,231,231,239,239,217,249,241,241,243,246,227,229,237,237,237,237,237,231,231,239,239,217,217,249,249,249,249,245,245,245,253,237,237,233,238,239,239,239,251,251,251,249,249,249,253,245,245,245,239,239,239,233,239,239,239,251,251,251,251,241,241,241,249,253,255,255,239,239,239,239,239,239,251,219,219,249,249,241,241,249,253,255,255,255,255,255,255,239,239,216,251,249,249,249,251,251,249,249,253,255,255,255,251,251,251,235
MYD11A2.A2012113.h24v06.006.2016110151519.Clear_sky_nights,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Clear_sky_nights,251,251,251,243,243,243,243,243,243,243,243,243,227,227,226,226,226,251,251,219,251,243,243,243,243,243,243,243,243,243,227,227,227,227,251,251,251,219,219,243,243,243,243,243,243,243,243,227,227,227,227,251,251,251,219,219,219,211,211,211,211,243,247,247,231,231,231,231,211,219,219,219,219,219,211,211,211,211,243,247,247,247,247,247,231,243,211,219,219,219,219,211,211,211,211,211,211,215,215,223,223,255,243,211,211,211,211,211,211,211,211,211,211,211,215,215,215,223,223,243,211,211,211,211,211,211,211,211,211,211,211,211,215,199,207,207,211,211,211,211,195,211,211,211,211,211,211,211,211,213,199,199,199,211,211,211,211,211,211,211,211,211,211,211,195,211,211,213,205,207,209,209,211,211,211,211,211,211,211,211,211,195,195,195,195,201,203,211,211,209,211,211,211,211,211,211,211,211,211,195,195,195,201,201,211,211,209,209,211,211,211,211,195,195,211,211,195,193,193,201,201,219,219,217,209,211,211,211,211,211,195,195,195,195,193,203,203,203,211,203,201,193,209,211,219,219,219,203,195,195,195,195,203,203,203,195,195,203,203,201,201,195,203,203,203,195,195,195,195,195,203,203,194,194,202,202,201,201,201,203,203,195,195,195,195,195,193,193,193
MYD11A2.A2012113.h24v06.006.2016110151519.Day_view_angl,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Day_view_angl,52,52,61,53,53,43,43,49,49,49,49,49,49,49,56,56,56,52,52,52,53,48,48,43,37,49,57,49,49,49,49,49,56,56,52,52,52,52,48,43,37,66,73,73,73,56,56,56,56,56,56,52,52,52,52,48,37,37,73,73,73,73,62,57,56,61,61,56,52,52,52,48,48,41,46,46,63,53,62,62,65,56,56,56,64,52,60,57,57,48,42,42,46,46,53,53,56,56,56,56,56,64,52,52,63,55,51,51,51,46,46,46,42,42,49,49,49,49,57,52,60,55,48,48,42,55,55,53,53,53,42,42,55,55,55,49,54,52,55,55,48,37,37,37,37,46,46,53,42,42,61,55,55,53,52,52,36,36,37,37,42,46,47,46,46,49,55,55,55,42,52,54,52,39,39,39,37,42,42,42,53,53,32,55,55,62,62,43,50,38,39,52,49,61,42,52,52,52,53,53,55,55,62,62,43,43,50,50,50,50,36,36,37,46,52,52,58,65,62,62,62,59,59,59,50,50,50,46,36,36,37,62,62,62,58,62,62,62,59,59,59,59,38,39,39,50,46,55,55,62,62,62,62,62,62,59,55,55,49,49,38,39,50,46,55,55,55,55,55,56,62,62,42,59,49,49,49,59,59,50,50,46,55,55,55,60,60,60,68
MYD11A2.A2012113.h24v06.006.2016110151519.Day_view_time,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Day_view_time,132,132,133,132,132,131,131,132,132,132,132,132,132,132,133,133,133,132,132,132,132,132,132,131,131,132,133,132,132,132,132,132,133,133,132,132,132,132,132,131,131,134,134,134,134,133,133,133,133,133,133,132,132,132,132,132,131,131,134,134,134,134,133,133,133,133,133,133,132,132,132,132,132,131,132,132,133,132,133,133,133,133,133,133,133,132,133,133,133,132,131,131,132,132,132,132,133,133,133,133,133,133,132,132,133,133,132,132,132,132,132,132,131,131,132,132,132,132,133,132,133,133,132,132,131,133,133,132,132,132,131,131,133,133,133,132,132,132,133,133,132,131,131,131,131,132,132,132,131,131,133,133,133,132,132,132,131,131,131,131,131,132,132,132,132,132,133,133,133,131,132,132,132,131,131,131,131,131,131,131,132,132,130,133,133,133,133,131,132,131,131,132,132,133,131,132,132,132,132,132,133,133,133,133,131,131,132,132,132,132,131,131,131,132,132,132,133,133,133,133,133,133,133,133,132,132,132,132,131,131,131,133,133,133,133,133,133,133,133,133,133,133,131,131,131,132,132,133,133,133,133,133,133,133,133,133,133,133,132,132,131,131,132,132,133,133,133,133,133,133,133,133,131,133,132,132,132,133,133,132,132,132,133,133,133,133,133,133,134
MYD11A2.A2012113.h24v06.006.2016110151519.Emis_31,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Emis_31,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,247,247,246,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,246,245,245,245,245,246,246,247,247,247,247,247,247,247,247,247,247,247,246,245,244,244,245,246,246,247,247,247,247,247,247,247,247,247,247,247,247,246,245,245,246,246,246,246,246,247,247,247,247,247,247,246,245,247,247,246,246,246,246,245,245,245,246,247,247,247,247,247,247,246,245,245,245,245,244,243,243,244,244,246,246,247,247,247,247,247,246,245,244,243,244,244,244,243,242,243,245,246,247,247,247,247,247,246,246,244,243,242,243,244,245,244,243,243,245,247,247,247,247,247,247,246,245,244,242,242,244,245,245,244,244,245,247,247,247,247,247,247,247,246,245,244,243,243,245,244,244,244,245,247,247,247,247,247,247,247,246,246,245,243,244,243,243,244,245,246,247,247,247,247,247,247,247,247,246,245,244,244,243,243,243,245,246,247,247,247,247,247,247,247,247,246,246,246,246,246,245,245,245,246,247,247,247,247,247,247,247,247,247,247,247,247,247,246,246,246,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
MYD11A2.A2012113.h24v06.006.2016110151519.Emis_32,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Emis_32,248,248,249,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,247,247,247,247,247,248,248,248,248,248,248,248,248,248,248,248,248,247,247,246,245,245,247,248,248,248,248,248,248,248,248,248,248,247,247,246,246,246,246,246,248,248,248,248,248,248,248,248,248,248,247,247,245,246,246,247,247,248,247,247,247,247,248,248,249,248,248,248,247,246,246,245,246,247,246,245,245,246,246,248,248,248,248,248,248,248,248,246,245,245,246,246,246,245,244,245,247,248,249,249,248,249,248,248,247,246,245,244,245,247,247,246,245,245,247,248,248,248,248,248,248,248,247,246,245,245,246,247,247,245,246,247,249,248,249,248,248,249,248,248,247,246,245,246,247,246,246,246,247,249,248,249,248,248,249,248,248,248,247,246,246,246,245,246,247,247,248,248,248,249,248,248,248,248,248,247,246,246,245,245,245,247,248,248,249,249,248,248,248,248,249,248,248,248,248,248,247,247,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,248,249,248,248,249,248,248,248,248,248,248,248,248,248,248,249,248,248,248,248,248,248,248,248,248,248,248,248,248
MYD11A2.A2012113.h24v06.006.2016110151519.LST_Day_1km,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,LST_Day_1km,15707,15666,15743,15735,15714,15747,15741,15781,15795,15812,15812,15816,15858,15883,15873,15877,15857,15740,15712,15681,15685,15665,15682,15722,15793,15765,15853,15807,15813,15811,15823,15835,15872,15865,15699,15681,15636,15574,15546,15586,15538,15853,15857,15893,15866,15789,15751,15767,15802,15853,15900,15663,15635,15616,15551,15422,15488,15530,15732,15861,15860,15843,15727,15747,15759,15776,15852,15858,15647,15607,15517,15414,15408,15505,15514,15620,15848,15790,15664,15667,15756,15709,15774,15784,15882,15654,15556,15576,15434,15328,15320,15425,15522,15651,15739,15718,15672,15747,15728,15746,15787,15856,15662,15715,15636,15564,15495,15441,15459,15546,15592,15601,15771,15833,15843,15849,15763,15747,15853,15624,15615,15649,15714,15694,15604,15527,15545,15618,15584,15592,15673,15770,15841,15824,15877,15867,15622,15597,15624,15661,15752,15662,15606,15598,15589,15570,15586,15592,15736,15824,15866,15898,15921,15648,15629,15643,15721,15701,15619,15565,15550,15600,15625,15585,15579,15681,15732,15789,15840,15994,15613,15659,15733,15750,15664,15595,15521,15589,15658,15634,15559,15589,15677,15695,15755,15866,15903,15702,15704,15832,15776,15613,15499,15564,15735,15806,15790,15745,15647,15645,15761,15758,15851,15901,15719,15712,15748,15734,15638,15631,15740,15790,15832,15802,15746,15652,15691,15846,15914,15914,15906,15591,15689,15748,15764,15694,15656,15702,15826,15845,15826,15740,15652,15577,15718,15809,15872,15926,15603,15625,15660,15657,15742,15715,15761,15839,15815,15795,15726,15685,15613,15706,15784,15821,15893,15663,15660,15668,15725,15719,15740,15672,15783,15778,15762,15712,15672,15679,15753,15806,15858,15871,15805,15629,15755,15698,15700,15660,15676,15747,15829,15769,15720,15701,15721,15796,15869,15887,15922
MYD11A2.A2012113.h24v06.006.2016110151519.LST_Night_1km,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,LST_Night_1km,14618,14663,14686,14673,14669,14663,14590,14639,14649,14653,14640,14630,14641,14623,14619,14604,14596,14665,14677,14679,14690,14692,14695,14701,14710,14690,14681,14670,14648,14642,14634,14613,14604,14591,14695,14697,14687,14688,14694,14725,14734,14747,14738,14726,14718,14684,14662,14657,14630,14617,14591,14689,14703,14704,14696,14693,14702,14724,14749,14750,14738,14727,14700,14676,14679,14649,14638,14619,14663,14704,14715,14710,14711,14726,14727,14739,14748,14743,14731,14712,14693,14679,14670,14662,14657,14700,14685,14712,14708,14706,14727,14728,14739,14743,14743,14731,14731,14712,14702,14683,14670,14654,14704,14687,14671,14656,14649,14671,14724,14741,14756,14748,14752,14755,14735,14725,14711,14705,14690,14692,14676,14667,14663,14659,14663,14712,14744,14766,14763,14753,14749,14760,14740,14751,14739,14720,14661,14670,14665,14659,14684,14677,14702,14748,14765,14782,14776,14732,14730,14706,14738,14738,14721,14664,14661,14652,14653,14686,14710,14720,14741,14754,14769,14773,14776,14729,14728,14702,14609,14650,14639,14631,14642,14655,14675,14716,14722,14739,14750,14755,14758,14776,14754,14749,14744,14701,14660,14673,14663,14643,14656,14660,14715,14726,14728,14727,14726,14735,14733,14741,14745,14748,14706,14699,14693,14690,14676,14696,14705,14711,14718,14716,14721,14725,14713,14717,14726,14691,14701,14708,14694,14675,14693,14674,14711,14726,14732,14728,14724,14701,14687,14683,14677,14658,14626,14660,14681,14692,14657,14662,14639,14690,14710,14731,14680,14671,14706,14705,14671,14657,14640,14619,14622,14639,14673,14637,14645,14643,14648,14677,14677,14712,14668,14669,14691,14658,14624,14610,14584,14556,14600,14627,14586,14587,14554,14590,14572,14594,14603,14621,14628,14644,14632,14607,14599,14589,14520,14518,14528
MYD11A2.A2012113.h24v06.006.2016110151519.Night_view_angl,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Night_view_angl,60,60,60,61,61,62,62,62,62,62,62,62,50,50,60,60,60,60,60,65,60,61,62,62,62,62,62,62,62,62,50,50,50,50,60,60,60,65,65,61,62,62,62,62,62,62,62,50,50,50,50,60,60,60,65,65,65,68,68,68,68,62,53,53,42,42,42,42,67,65,65,65,65,65,68,68,68,68,62,53,53,53,53,53,42,61,67,65,65,65,65,68,68,68,68,68,68,57,57,57,57,54,61,67,67,67,67,67,67,68,68,68,68,68,57,57,57,57,57,61,67,67,67,67,67,67,68,68,68,68,68,68,57,43,46,46,67,67,67,67,54,67,67,68,68,68,68,68,68,52,43,43,43,67,67,67,67,67,67,67,67,68,68,68,54,68,68,52,38,45,64,64,67,67,67,67,67,67,68,68,68,54,54,54,54,48,54,67,67,64,67,67,67,67,67,67,68,68,68,54,54,54,48,48,67,67,64,64,67,67,67,67,54,54,68,68,54,45,45,48,48,65,65,62,64,67,67,67,67,67,54,54,54,54,45,54,54,54,67,54,47,44,64,67,65,65,65,54,54,54,54,54,54,54,54,54,54,54,54,47,47,54,54,54,54,54,54,54,54,54,54,54,69,69,65,65,47,47,47,54,54,54,54,54,54,54,44,45,45
MYD11A2.A2012113.h24v06.006.2016110151519.Night_view_time,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,Night_view_time,18,18,18,19,19,19,19,19,19,19,19,19,17,17,18,18,18,18,18,19,18,19,19,19,19,19,19,19,19,19,17,17,17,17,18,18,18,19,19,19,19,19,19,19,19,19,19,17,17,17,17,18,18,18,19,19,19,19,19,19,19,19,17,17,16,16,16,16,19,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,16,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,16,17,17,19,19,19,19,18,19,19,19,19,19,19,19,19,17,16,16,16,19,19,19,19,19,19,19,19,19,19,19,18,19,19,17,16,17,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,17,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,17,17,19,19,19,19,19,19,19,19,18,18,19,19,18,17,17,17,17,19,19,19,19,19,19,19,19,19,18,18,18,18,17,18,18,18,19,18,17,17,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,17,17,17,18,18,18,18,18,18,18,17,17,17
MYD11A2.A2012113.h24v06.006.2016110151519.QC_Day,MYD11A2,A2012113,Lat26.44598Lon74.63502Samp17Line17,2016110151519,QC_Day,0,65,65,65,65,65,65,65,0,65,65,65,65,0,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,0,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,0,0,65,65,65,65,65,65,65,65,0,81,81,65,65,65,0,0,65,65,65,65,65,65,65,65,81,65,65,81,81,81,81,0,0,65,65,65,65,65,65,65,65,81,81,65,0,65,65,81,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,81,0,0,65,65,65,65,65,65,65,65,65,81,65,65,65,81,65,65,0,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,81,81,65,65,65,65,65,65,65,65,0,0,0,65,65,65,65,0,65,0,0,65,65,65,65,65,65,0,65,0,65,65,65,0,0,0,0,0,0,65,65,65,65,65,65,0,0,0,65,65,65,65,0,0,0,0,0,65,0,0,65,65,0,0,0,0,0,65,65,0,0,0,0
