date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2002185,2002-07-04,MYD11A2,LST_Night_1km,293.1000,296.4600,85283.7734,3.3600,295.0995,0.4836,0.6954,289,289,100.00
A2002193,2002-07-12,MYD11A2,LST_Night_1km,296.8800,299.2200,86101.8281,2.3400,297.9302,0.2161,0.4649,289,289,100.00
A2002201,2002-07-20,MYD11A2,LST_Night_1km,290.7200,294.7000,84766.7891,3.9800,293.3107,0.8745,0.9352,289,289,100.00
A2002209,2002-07-28,MYD11A2,LST_Night_1km,291.8200,297.5000,85171.2422,5.6800,295.7335,0.9049,0.9512,289,288,99.65
A2002217,2002-08-05,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2002225,2002-08-13,MYD11A2,LST_Night_1km,290.9000,296.5800,84104.3516,5.6800,293.0465,1.1635,1.0787,289,287,99.31
A2002233,2002-08-21,MYD11A2,LST_Night_1km,290.7400,295.9000,83889.5781,5.1600,293.3202,1.0988,1.0483,289,286,98.96
A2002241,2002-08-29,MYD11A2,LST_Night_1km,291.5400,297.1400,68543.1484,5.6000,295.4446,1.0389,1.0193,289,232,80.28
A2002249,2002-09-06,MYD11A2,LST_Night_1km,292.6600,295.1800,85000.1641,2.5200,294.1182,0.2214,0.4705,289,289,100.00
A2002257,2002-09-14,MYD11A2,LST_Night_1km,293.3800,296.8400,85382.0859,3.4600,295.4398,0.4293,0.6552,289,289,100.00
A2002265,2002-09-22,MYD11A2,LST_Night_1km,291.5000,297.1400,85359.4297,5.6400,295.3614,0.8310,0.9116,289,289,100.00
A2002273,2002-09-30,MYD11A2,LST_Night_1km,291.3000,298.1800,85315.6797,6.8800,295.2100,2.7934,1.6714,289,289,100.00
A2002281,2002-10-08,MYD11A2,LST_Night_1km,293.5000,297.0800,85429.2109,3.5800,295.6028,0.7180,0.8474,289,289,100.00
A2002289,2002-10-16,MYD11A2,LST_Night_1km,289.0800,295.7000,84617.7188,6.6200,292.7949,2.0559,1.4338,289,289,100.00
A2002297,2002-10-24,MYD11A2,LST_Night_1km,285.4000,293.3800,83745.4453,7.9800,289.7766,2.9997,1.7320,289,289,100.00
A2002305,2002-11-01,MYD11A2,LST_Night_1km,285.0800,293.8800,83648.7109,8.8000,290.4469,3.8367,1.9587,289,288,99.65
A2002313,2002-11-09,MYD11A2,LST_Night_1km,283.1800,290.0400,83228.2656,6.8600,287.9871,1.0540,1.0266,289,289,100.00
A2002321,2002-11-17,MYD11A2,LST_Night_1km,282.6200,290.8400,82976.9766,8.2200,287.1176,3.7749,1.9429,289,289,100.00
A2002329,2002-11-25,MYD11A2,LST_Night_1km,278.2800,288.1800,82212.7031,9.9000,284.4730,3.9872,1.9968,289,289,100.00
A2002337,2002-12-03,MYD11A2,LST_Night_1km,280.1600,288.4800,82063.4375,8.3200,284.9425,3.9263,1.9815,289,288,99.65
A2002345,2002-12-11,MYD11A2,LST_Night_1km,279.9400,289.6000,82608.9062,9.6600,285.8440,3.9521,1.9880,289,289,100.00
A2002353,2002-12-19,MYD11A2,LST_Night_1km,279.3800,290.4600,82155.9609,11.0800,286.2577,3.7566,1.9382,289,287,99.31
A2002361,2002-12-27,MYD11A2,LST_Night_1km,277.3800,283.5800,81194.0703,6.2000,280.9483,2.2122,1.4874,289,289,100.00
A2003001,2003-01-01,MYD11A2,LST_Night_1km,277.6400,282.7600,81023.6250,5.1200,280.3586,1.4722,1.2133,289,289,100.00
A2003009,2003-01-09,MYD11A2,LST_Night_1km,275.6200,283.3600,80896.0312,7.7400,279.9171,3.3562,1.8320,289,289,100.00
A2003017,2003-01-17,MYD11A2,LST_Night_1km,277.0800,284.1200,81212.1250,7.0400,281.0108,2.7124,1.6469,289,289,100.00
A2003025,2003-01-25,MYD11A2,LST_Night_1km,279.9400,286.0400,82002.8984,6.1000,283.7470,1.5181,1.2321,289,289,100.00
A2003033,2003-02-02,MYD11A2,LST_Night_1km,277.7000,284.8800,81556.7422,7.1800,282.2032,2.0223,1.4221,289,289,100.00
A2003041,2003-02-10,MYD11A2,LST_Night_1km,278.0200,286.6400,81246.6484,8.6200,283.0894,3.5243,1.8773,289,287,99.31
A2003049,2003-02-18,MYD11A2,LST_Night_1km,281.0400,286.2400,82038.3125,5.2000,283.8696,1.4189,1.1912,289,289,100.00
A2003057,2003-02-26,MYD11A2,LST_Night_1km,280.6400,291.2600,82842.6406,10.6200,286.6527,2.9751,1.7248,289,289,100.00
A2003065,2003-03-06,MYD11A2,LST_Night_1km,282.6000,288.7400,82686.5234,6.1400,286.1125,2.2711,1.5070,289,289,100.00
A2003073,2003-03-14,MYD11A2,LST_Night_1km,286.2600,292.8800,83695.9922,6.6200,289.6055,2.1453,1.4647,289,289,100.00
A2003081,2003-03-22,MYD11A2,LST_Night_1km,288.7800,294.4400,84379.7422,5.6600,291.9714,1.7568,1.3254,289,289,100.00
A2003089,2003-03-30,MYD11A2,LST_Night_1km,290.2200,295.9000,84817.4844,5.6800,293.4861,1.4681,1.2116,289,289,100.00
A2003097,2003-04-07,MYD11A2,LST_Night_1km,290.1000,296.8200,84952.4531,6.7200,293.9531,2.4477,1.5645,289,289,100.00
A2003105,2003-04-15,MYD11A2,LST_Night_1km,290.7800,297.0200,85131.0391,6.2400,294.5711,1.8078,1.3445,289,289,100.00
A2003113,2003-04-23,MYD11A2,LST_Night_1km,292.6000,298.3000,85425.6094,5.7000,295.5903,1.6336,1.2781,289,289,100.00
A2003121,2003-05-01,MYD11A2,LST_Night_1km,290.2600,300.3600,84812.3047,10.1000,293.4682,2.2126,1.4875,289,289,100.00
A2003129,2003-05-09,MYD11A2,LST_Night_1km,292.1600,297.6600,85363.6797,5.5000,295.3761,1.5634,1.2504,289,289,100.00
A2003137,2003-05-17,MYD11A2,LST_Night_1km,295.2000,298.7600,85848.7422,3.5600,297.0545,0.3178,0.5637,289,289,100.00
A2003145,2003-05-25,MYD11A2,LST_Night_1km,296.4600,299.5200,86089.4062,3.0600,297.8872,0.5582,0.7471,289,289,100.00
A2003153,2003-06-02,MYD11A2,LST_Night_1km,299.9000,302.5400,87000.2578,2.6400,301.0389,0.2399,0.4898,289,289,100.00
A2003161,2003-06-10,MYD11A2,LST_Night_1km,296.0800,300.7400,86067.0234,4.6600,297.8098,0.4591,0.6776,289,289,100.00
A2003169,2003-06-18,MYD11A2,LST_Night_1km,295.4200,298.8600,31171.2207,3.4400,296.8688,0.7170,0.8468,289,105,36.33
A2003177,2003-06-26,MYD11A2,LST_Night_1km,291.8800,297.9000,85390.4844,6.0200,295.4688,1.0812,1.0398,289,289,100.00
A2003185,2003-07-04,MYD11A2,LST_Night_1km,287.8200,295.8200,49851.0469,8.0000,293.2415,2.0064,1.4165,289,170,58.82
A2003193,2003-07-12,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2003201,2003-07-20,MYD11A2,LST_Night_1km,293.8600,296.7200,10042.4004,2.8600,295.3647,0.7887,0.8881,289,34,11.76
A2003209,2003-07-28,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2003217,2003-08-05,MYD11A2,LST_Night_1km,295.3600,297.3600,85608.8125,2.0000,296.2243,0.1574,0.3967,289,289,100.00
A2003225,2003-08-13,MYD11A2,LST_Night_1km,280.8600,295.3800,67040.1953,14.5200,290.2173,7.3408,2.7094,289,231,79.93
A2003233,2003-08-21,MYD11A2,LST_Night_1km,288.5400,295.1600,68600.5859,6.6200,293.1649,0.8282,0.9101,289,234,80.97
A2003241,2003-08-29,MYD11A2,LST_Night_1km,291.8600,296.0400,84949.2500,4.1800,293.9420,0.4916,0.7012,289,289,100.00
A2003249,2003-09-06,MYD11A2,LST_Night_1km,292.2200,296.5000,85104.1094,4.2800,294.4779,0.9616,0.9806,289,289,100.00
A2003257,2003-09-14,MYD11A2,LST_Night_1km,291.1000,297.4200,85309.5234,6.3200,295.1887,0.9099,0.9539,289,289,100.00
A2003265,2003-09-22,MYD11A2,LST_Night_1km,293.8200,296.8800,85366.6484,3.0600,295.3863,0.4012,0.6334,289,289,100.00
A2003273,2003-09-30,MYD11A2,LST_Night_1km,290.2200,295.7000,84739.1562,5.4800,293.2151,1.6950,1.3019,289,289,100.00
A2003281,2003-10-08,MYD11A2,LST_Night_1km,288.7000,295.5400,84497.1719,6.8400,292.3777,2.5757,1.6049,289,289,100.00
A2003289,2003-10-16,MYD11A2,LST_Night_1km,285.4800,293.4000,83760.2656,7.9200,289.8279,3.4825,1.8661,289,289,100.00
A2003297,2003-10-24,MYD11A2,LST_Night_1km,285.4200,293.3000,83774.0469,7.8800,289.8756,3.4533,1.8583,289,289,100.00
A2003305,2003-11-01,MYD11A2,LST_Night_1km,285.8200,293.0000,83762.6562,7.1800,289.8362,2.6083,1.6150,289,289,100.00
A2003313,2003-11-09,MYD11A2,LST_Night_1km,283.5200,291.4600,83158.7031,7.9400,287.7464,3.3598,1.8330,289,289,100.00
A2003321,2003-11-17,MYD11A2,LST_Night_1km,280.6800,288.5400,82525.2031,7.8600,285.5543,2.7310,1.6526,289,289,100.00
A2003329,2003-11-25,MYD11A2,LST_Night_1km,279.0800,287.9600,81939.1641,8.8800,283.5265,4.4108,2.1002,289,289,100.00
A2003337,2003-12-03,MYD11A2,LST_Night_1km,281.4400,288.6600,82503.6797,7.2200,285.4799,2.8624,1.6919,289,289,100.00
A2003345,2003-12-11,MYD11A2,LST_Night_1km,279.7000,286.9600,82132.7578,7.2600,284.1964,2.7019,1.6438,289,289,100.00
A2003353,2003-12-19,MYD11A2,LST_Night_1km,277.2600,283.9200,81253.3906,6.6600,281.1536,2.5891,1.6091,289,289,100.00
A2003361,2003-12-27,MYD11A2,LST_Night_1km,273.8400,284.0200,80838.1172,10.1800,279.7167,4.5475,2.1325,289,289,100.00
A2004001,2004-01-01,MYD11A2,LST_Night_1km,275.8800,283.5000,80999.9688,7.6200,280.2767,3.2803,1.8112,289,289,100.00
A2004009,2004-01-09,MYD11A2,LST_Night_1km,278.6200,287.5600,81950.1250,8.9400,283.5645,3.9749,1.9937,289,289,100.00
A2004017,2004-01-17,MYD11A2,LST_Night_1km,277.9000,284.6200,81396.8984,6.7200,281.6502,2.1905,1.4800,289,289,100.00
A2004025,2004-01-25,MYD11A2,LST_Night_1km,277.0600,283.7800,81163.2500,6.7200,280.8417,2.6803,1.6372,289,289,100.00
A2004033,2004-02-02,MYD11A2,LST_Night_1km,276.2200,284.4600,81152.7812,8.2400,280.8055,3.5363,1.8805,289,289,100.00
A2004041,2004-02-10,MYD11A2,LST_Night_1km,281.2200,287.7400,82298.0234,6.5200,284.7682,2.9993,1.7318,289,289,100.00
A2004049,2004-02-18,MYD11A2,LST_Night_1km,281.7000,290.0200,82795.8906,8.3200,286.4910,3.5111,1.8738,289,289,100.00
A2004057,2004-02-26,MYD11A2,LST_Night_1km,281.4400,291.4600,83105.8047,10.0200,287.5633,5.3521,2.3135,289,289,100.00
A2004065,2004-03-05,MYD11A2,LST_Night_1km,284.7200,292.7800,83611.5703,8.0600,289.3134,4.0047,2.0012,289,289,100.00
A2004073,2004-03-13,MYD11A2,LST_Night_1km,288.2400,297.3600,84824.1094,9.1200,293.5090,4.6134,2.1479,289,289,100.00
A2004081,2004-03-21,MYD11A2,LST_Night_1km,288.5200,295.0200,84472.3281,6.5000,292.2918,2.1122,1.4533,289,289,100.00
A2004089,2004-03-29,MYD11A2,LST_Night_1km,289.0400,296.6800,84790.7188,7.6400,293.3935,3.1501,1.7749,289,289,100.00
A2004097,2004-04-06,MYD11A2,LST_Night_1km,292.3600,299.0400,85759.1641,6.6800,296.7445,1.5326,1.2380,289,289,100.00
A2004105,2004-04-14,MYD11A2,LST_Night_1km,291.9000,300.0200,85977.0703,8.1200,297.4985,2.7480,1.6577,289,289,100.00
A2004113,2004-04-22,MYD11A2,LST_Night_1km,291.4600,297.6600,85327.7891,6.2000,295.2519,1.6717,1.2929,289,289,100.00
A2004121,2004-04-30,MYD11A2,LST_Night_1km,289.1800,295.5800,84566.7734,6.4000,292.6186,1.7025,1.3048,289,289,100.00
A2004129,2004-05-08,MYD11A2,LST_Night_1km,293.4600,301.1000,86032.2656,7.6400,297.6895,2.8167,1.6783,289,289,100.00
A2004137,2004-05-16,MYD11A2,LST_Night_1km,297.7000,300.6400,86475.4609,2.9400,299.2231,0.2830,0.5320,289,289,100.00
A2004145,2004-05-24,MYD11A2,LST_Night_1km,296.1000,300.0200,86258.2031,3.9200,298.4713,0.4895,0.6996,289,289,100.00
A2004153,2004-06-01,MYD11A2,LST_Night_1km,297.9800,301.3000,86605.7812,3.3200,299.6740,0.4112,0.6412,289,289,100.00
A2004161,2004-06-09,MYD11A2,LST_Night_1km,295.4800,299.4600,86169.2578,3.9800,298.1635,0.4315,0.6569,289,289,100.00
A2004169,2004-06-17,MYD11A2,LST_Night_1km,290.1000,294.6400,84683.9062,4.5400,293.0239,0.8201,0.9056,289,289,100.00
A2004177,2004-06-25,MYD11A2,LST_Night_1km,295.4400,298.5600,85867.1953,3.1200,297.1183,0.5401,0.7349,289,289,100.00
A2004185,2004-07-03,MYD11A2,LST_Night_1km,293.4400,296.0800,85197.8047,2.6400,294.8021,0.2493,0.4993,289,289,100.00
A2004193,2004-07-11,MYD11A2,LST_Night_1km,294.1800,296.8800,85470.0312,2.7000,295.7440,0.3127,0.5592,289,289,100.00
A2004201,2004-07-19,MYD11A2,LST_Night_1km,293.7600,296.9000,85336.3750,3.1400,295.2816,0.3527,0.5939,289,289,100.00
A2004209,2004-07-27,MYD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2004217,2004-08-04,MYD11A2,LST_Night_1km,295.2800,298.3200,56159.1641,3.0400,297.1384,0.5208,0.7217,289,189,65.40
A2004225,2004-08-12,MYD11A2,LST_Night_1km,289.7000,291.8000,84000.7344,2.1000,290.6600,0.2678,0.5175,289,289,100.00
A2004233,2004-08-20,MYD11A2,LST_Night_1km,291.6000,293.4000,84500.6797,1.8000,292.3899,0.2110,0.4593,289,289,100.00
A2004241,2004-08-28,MYD11A2,LST_Night_1km,292.5400,295.5400,85007.0156,3.0000,294.1419,0.3163,0.5624,289,289,100.00
A2004249,2004-09-05,MYD11A2,LST_Night_1km,292.7600,298.1600,85609.9297,5.4000,296.2281,1.3635,1.1677,289,289,100.00
A2004257,2004-09-13,MYD11A2,LST_Night_1km,293.9800,297.4200,85479.5078,3.4400,295.7769,0.4249,0.6518,289,289,100.00
A2004265,2004-09-21,MYD11A2,LST_Night_1km,293.7400,298.3400,85687.3516,4.6000,296.4960,0.9637,0.9817,289,289,100.00
A2004273,2004-09-29,MYD11A2,LST_Night_1km,290.7200,295.5800,84718.9609,4.8600,293.1452,1.1073,1.0523,289,289,100.00
A2004281,2004-10-07,MYD11A2,LST_Night_1km,290.7800,295.9000,84697.6406,5.1200,293.0714,0.6653,0.8157,289,289,100.00
A2004289,2004-10-15,MYD11A2,LST_Night_1km,287.3400,293.8200,84091.2734,6.4800,290.9733,1.9613,1.4004,289,289,100.00
A2004297,2004-10-23,MYD11A2,LST_Night_1km,286.2800,292.5600,83730.6641,6.2800,289.7255,2.2347,1.4949,289,289,100.00
A2004305,2004-10-31,MYD11A2,LST_Night_1km,282.5600,290.3800,82913.5938,7.8200,286.8983,2.8091,1.6760,289,289,100.00
A2004313,2004-11-08,MYD11A2,LST_Night_1km,282.5800,291.4200,83027.0391,8.8400,287.2908,4.4911,2.1192,289,289,100.00
A2004321,2004-11-16,MYD11A2,LST_Night_1km,283.9000,290.8800,83225.3047,6.9800,287.9768,2.8002,1.6734,289,289,100.00
A2004329,2004-11-24,MYD11A2,LST_Night_1km,284.8000,290.6200,83231.8203,5.8200,287.9994,2.0845,1.4438,289,289,100.00
A2004337,2004-12-02,MYD11A2,LST_Night_1km,279.2400,288.2200,82009.0625,8.9800,283.7684,3.9217,1.9803,289,289,100.00
A2004345,2004-12-10,MYD11A2,LST_Night_1km,279.8400,288.1400,81982.3828,8.3000,283.6761,3.9236,1.9808,289,289,100.00
A2004353,2004-12-18,MYD11A2,LST_Night_1km,277.9000,285.3800,81640.6250,7.4800,282.4935,2.3611,1.5366,289,289,100.00
A2004361,2004-12-26,MYD11A2,LST_Night_1km,279.1000,285.6800,81687.6406,6.5800,282.6562,2.2406,1.4969,289,289,100.00
A2005001,2005-01-01,MYD11A2,LST_Night_1km,277.4200,283.7200,81175.1562,6.3000,280.8829,2.0742,1.4402,289,289,100.00
A2005009,2005-01-09,MYD11A2,LST_Night_1km,277.5200,284.7200,81386.0312,7.2000,281.6126,2.6496,1.6278,289,289,100.00
A2005017,2005-01-17,MYD11A2,LST_Night_1km,275.8600,282.0800,80715.2891,6.2200,279.2917,2.2840,1.5113,289,289,100.00
A2005025,2005-01-25,MYD11A2,LST_Night_1km,277.0800,283.5600,81035.2109,6.4800,280.3987,2.0782,1.4416,289,289,100.00
A2005033,2005-02-02,MYD11A2,LST_Night_1km,278.9400,285.7400,81862.4297,6.8000,283.2610,2.4653,1.5701,289,289,100.00
A2005041,2005-02-10,MYD11A2,LST_Night_1km,281.4400,288.3800,82474.4062,6.9400,285.3786,2.0490,1.4314,289,289,100.00
A2005049,2005-02-18,MYD11A2,LST_Night_1km,277.0200,283.7000,81177.7266,6.6800,280.8918,2.3939,1.5472,289,289,100.00
A2005057,2005-02-26,MYD11A2,LST_Night_1km,283.1800,291.3000,83251.5312,8.1200,288.0676,3.1870,1.7852,289,289,100.00
A2005065,2005-03-06,MYD11A2,LST_Night_1km,285.0400,290.2200,83191.7188,5.1800,287.8606,1.1184,1.0575,289,289,100.00
A2005073,2005-03-14,MYD11A2,LST_Night_1km,285.6000,295.6800,84594.7109,10.0800,292.7153,2.8080,1.6757,289,289,100.00
A2005081,2005-03-22,MYD11A2,LST_Night_1km,286.9200,293.3600,84077.6172,6.4400,290.9260,1.5509,1.2454,289,289,100.00
A2005089,2005-03-30,MYD11A2,LST_Night_1km,287.5000,295.3800,84358.1328,7.8800,291.8967,3.3792,1.8383,289,289,100.00
A2005097,2005-04-07,MYD11A2,LST_Night_1km,285.6000,292.0200,83568.5703,6.4200,289.1646,2.2443,1.4981,289,289,100.00
A2005105,2005-04-15,MYD11A2,LST_Night_1km,287.3600,295.9800,84322.3359,8.6200,291.7728,3.4862,1.8671,289,289,100.00
A2005113,2005-04-23,MYD11A2,LST_Night_1km,290.4200,294.9400,84692.7188,4.5200,293.0544,0.8631,0.9290,289,289,100.00
A2005121,2005-05-01,MYD11A2,LST_Night_1km,291.8200,296.2000,84943.7500,4.3800,293.9230,0.7595,0.8715,289,289,100.00
A2005129,2005-05-09,MYD11A2,LST_Night_1km,292.9200,298.6800,85640.1328,5.7600,296.3326,1.5544,1.2468,289,289,100.00
A2005137,2005-05-17,MYD11A2,LST_Night_1km,295.0000,302.1600,86497.5703,7.1600,299.2996,2.3176,1.5224,289,289,100.00
A2005145,2005-05-25,MYD11A2,LST_Night_1km,294.0800,299.3800,85806.5234,5.3000,296.9084,1.3596,1.1660,289,289,100.00
A2005153,2005-06-02,MYD11A2,LST_Night_1km,297.0000,299.5400,86182.2031,2.5400,298.2083,0.3050,0.5523,289,289,100.00
A2005161,2005-06-10,MYD11A2,LST_Night_1km,296.0400,300.4000,86184.0312,4.3600,298.2146,0.6833,0.8266,289,289,100.00
A2005169,2005-06-18,MYD11A2,LST_Night_1km,291.7200,308.1400,83237.7188,16.4200,300.4972,10.5835,3.2532,289,277,95.85
A2005177,2005-06-26,MYD11A2,LST_Night_1km,296.2800,302.0800,59901.8984,5.8000,298.0194,1.0486,1.0240,289,201,69.55
A2005185,2005-07-04,MYD11A2,LST_Night_1km,288.4200,297.6600,78739.7969,9.2400,294.9056,3.2860,1.8127,289,267,92.39
A2005193,2005-07-12,MYD11A2,LST_Night_1km,289.0800,293.5600,16672.3770,4.4800,292.4978,1.6189,1.2724,289,57,19.72
A2005201,2005-07-20,MYD11A2,LST_Night_1km,293.4800,296.1400,85204.3750,2.6600,294.8248,0.4379,0.6618,289,289,100.00
A2005209,2005-07-28,MYD11A2,LST_Night_1km,292.3800,297.1000,25106.5820,4.7200,295.3716,1.1865,1.0893,289,85,29.41
A2005217,2005-08-05,MYD11A2,LST_Night_1km,290.5200,294.0600,84558.6875,3.5400,292.5906,0.4952,0.7037,289,289,100.00
A2005225,2005-08-13,MYD11A2,LST_Night_1km,288.7800,294.7400,84588.5391,5.9600,292.6939,1.5707,1.2533,289,289,100.00
A2005233,2005-08-21,MYD11A2,LST_Night_1km,293.3200,296.5000,85327.8125,3.1800,295.2520,0.4458,0.6677,289,289,100.00
A2005241,2005-08-29,MYD11A2,LST_Night_1km,294.9400,299.8400,86230.9922,4.9000,298.3771,1.0134,1.0067,289,289,100.00
A2005249,2005-09-06,MYD11A2,LST_Night_1km,294.4800,295.5400,6790.4209,1.0600,295.2357,0.0647,0.2544,289,23,7.96
A2005257,2005-09-14,MYD11A2,LST_Night_1km,294.7000,298.5400,85779.6641,3.8400,296.8155,0.6079,0.7797,289,289,100.00
A2005265,2005-09-22,MYD11A2,LST_Night_1km,292.5200,295.3800,85003.2500,2.8600,294.1289,0.2677,0.5174,289,289,100.00
A2005273,2005-09-30,MYD11A2,LST_Night_1km,291.4000,296.6800,85157.0234,5.2800,294.6610,1.4017,1.1839,289,289,100.00
A2005281,2005-10-08,MYD11A2,LST_Night_1km,290.6600,296.4800,84924.7656,5.8200,293.8573,2.0939,1.4470,289,289,100.00
A2005289,2005-10-16,MYD11A2,LST_Night_1km,286.9000,293.2800,83982.7266,6.3800,290.5977,2.5871,1.6085,289,289,100.00
A2005297,2005-10-24,MYD11A2,LST_Night_1km,284.3000,293.1600,83530.9453,8.8600,289.0344,4.3784,2.0925,289,289,100.00
A2005305,2005-11-01,MYD11A2,LST_Night_1km,284.0200,290.9000,83201.7109,6.8800,287.8952,2.6451,1.6264,289,289,100.00
A2005313,2005-11-09,MYD11A2,LST_Night_1km,283.5000,291.8800,83173.9062,8.3800,287.7990,4.1447,2.0359,289,289,100.00
A2005321,2005-11-17,MYD11A2,LST_Night_1km,283.1400,290.7000,82979.1875,7.5600,287.1252,3.3520,1.8309,289,289,100.00
A2005329,2005-11-25,MYD11A2,LST_Night_1km,281.4200,288.7200,82611.3047,7.3000,285.8523,2.6771,1.6362,289,289,100.00
A2005337,2005-12-03,MYD11A2,LST_Night_1km,277.5400,285.3600,81458.8438,7.8200,281.8645,3.8370,1.9588,289,289,100.00
A2005345,2005-12-11,MYD11A2,LST_Night_1km,276.6800,285.2000,81266.5000,8.5200,281.1990,4.3930,2.0960,289,289,100.00
A2005353,2005-12-19,MYD11A2,LST_Night_1km,276.7000,283.7600,81110.4062,7.0600,280.6588,2.9089,1.7055,289,289,100.00
A2005361,2005-12-27,MYD11A2,LST_Night_1km,279.1000,286.5600,81875.3906,7.4600,283.3058,2.5287,1.5902,289,289,100.00
A2006001,2006-01-01,MYD11A2,LST_Night_1km,273.7400,282.4400,80545.5859,8.7000,278.7044,3.7904,1.9469,289,289,100.00
A2006009,2006-01-09,MYD11A2,LST_Night_1km,279.3400,286.8000,81926.7422,7.4600,283.4836,2.9614,1.7209,289,289,100.00
A2006017,2006-01-17,MYD11A2,LST_Night_1km,276.6200,287.6800,81755.2344,11.0600,282.8901,2.7737,1.6655,289,289,100.00
A2006025,2006-01-25,MYD11A2,LST_Night_1km,278.3800,285.9400,81726.4844,7.5600,282.7906,3.3524,1.8310,289,289,100.00
A2006033,2006-02-02,MYD11A2,LST_Night_1km,280.4000,290.0600,82545.7188,9.6600,285.6253,4.8271,2.1971,289,289,100.00
A2006041,2006-02-10,MYD11A2,LST_Night_1km,280.2800,291.7600,83222.9766,11.4800,287.9688,6.1273,2.4753,289,289,100.00
A2006049,2006-02-18,MYD11A2,LST_Night_1km,285.5200,293.7600,83914.3438,8.2400,290.3611,3.2532,1.8037,289,289,100.00
A2006057,2006-02-26,MYD11A2,LST_Night_1km,283.3400,290.8400,83225.5078,7.5000,287.9775,3.2492,1.8026,289,289,100.00
A2006065,2006-03-06,MYD11A2,LST_Night_1km,285.3200,291.3800,83542.8750,6.0600,289.0757,1.5783,1.2563,289,289,100.00
A2006073,2006-03-14,MYD11A2,LST_Night_1km,285.7800,291.0400,83448.7969,5.2600,288.7502,1.4039,1.1849,289,289,100.00
A2006081,2006-03-22,MYD11A2,LST_Night_1km,281.8200,292.5800,83732.7578,10.7600,289.7327,3.1996,1.7888,289,289,100.00
A2006089,2006-03-30,MYD11A2,LST_Night_1km,287.3800,294.8600,84416.9375,7.4800,292.1001,2.4488,1.5649,289,289,100.00
A2006097,2006-04-07,MYD11A2,LST_Night_1km,288.9400,295.5800,84609.3516,6.6400,292.7659,1.4580,1.2075,289,289,100.00
A2006105,2006-04-15,MYD11A2,LST_Night_1km,288.6800,295.3600,84089.0781,6.6800,290.9657,0.9816,0.9908,289,289,100.00
A2006113,2006-04-23,MYD11A2,LST_Night_1km,294.7400,299.6400,86063.4531,4.9000,297.7974,1.0734,1.0360,289,289,100.00
A2006121,2006-05-01,MYD11A2,LST_Night_1km,294.8400,302.1400,86369.7500,7.3000,298.8573,2.1753,1.4749,289,289,100.00
A2006129,2006-05-09,MYD11A2,LST_Night_1km,297.2200,300.4000,86409.9219,3.1800,298.9963,0.4015,0.6336,289,289,100.00
A2006137,2006-05-17,MYD11A2,LST_Night_1km,294.5600,298.0600,85520.2344,3.5000,295.9178,0.3309,0.5752,289,289,100.00
A2006145,2006-05-25,MYD11A2,LST_Night_1km,298.2800,302.2200,86695.1172,3.9400,299.9831,0.5695,0.7546,289,289,100.00
A2006153,2006-06-02,MYD11A2,LST_Night_1km,292.2800,299.3400,85598.2500,7.0600,296.1877,2.5818,1.6068,289,289,100.00
A2006161,2006-06-10,MYD11A2,LST_Night_1km,296.4200,299.5200,86229.6641,3.1000,298.3725,0.3793,0.6159,289,289,100.00
A2006169,2006-06-18,MYD11A2,LST_Night_1km,295.7000,299.4800,86130.9688,3.7800,298.0310,0.7107,0.8431,289,289,100.00
A2006177,2006-06-26,MYD11A2,LST_Night_1km,291.2400,296.8200,60011.8750,5.5800,294.1759,1.1506,1.0727,289,204,70.59
A2006185,2006-07-04,MYD11A2,LST_Night_1km,295.6600,299.8800,86116.1875,4.2200,297.9799,0.5795,0.7612,289,289,100.00
A2006193,2006-07-12,MYD11A2,LST_Night_1km,290.0000,296.5800,84856.2109,6.5800,293.6201,4.8983,2.2132,289,289,100.00
A2006201,2006-07-20,MYD11A2,LST_Night_1km,290.7400,296.3000,84287.0000,5.5600,293.6829,1.0029,1.0014,289,287,99.31
A2006209,2006-07-28,MYD11A2,LST_Night_1km,292.2400,296.8800,80942.9062,4.6400,295.4121,1.0530,1.0261,289,274,94.81
A2006217,2006-08-05,MYD11A2,LST_Night_1km,289.8800,295.4600,83111.4375,5.5800,292.6459,0.8569,0.9257,289,284,98.27
A2006225,2006-08-13,MYD11A2,LST_Night_1km,285.7600,295.2400,13451.9590,9.4800,292.4339,7.4572,2.7308,289,46,15.92
A2006233,2006-08-21,MYD11A2,LST_Night_1km,284.0400,289.6800,54756.2227,5.6400,288.1906,0.9108,0.9544,289,190,65.74
A2006241,2006-08-29,MYD11A2,LST_Night_1km,289.6000,294.2800,84572.6484,4.6800,292.6389,0.7882,0.8878,289,289,100.00
A2006249,2006-09-06,MYD11A2,LST_Night_1km,292.0800,294.8400,84854.6328,2.7600,293.6147,0.3224,0.5678,289,289,100.00
A2006257,2006-09-14,MYD11A2,LST_Night_1km,295.4800,299.0200,85959.3672,3.5400,297.4373,0.5898,0.7680,289,289,100.00
A2006265,2006-09-22,MYD11A2,LST_Night_1km,293.6600,297.7600,85672.2344,4.1000,296.4437,0.5994,0.7742,289,289,100.00
