date,precip,swvl1,swvl2,skt,t2m,transp,evap,lai
2002-04-20,1.7146186905847571E-6,0.13673957017488092,0.15024469372671448,308.3897449050614,305.9818801380269,-1.3541997925526188E-4,-2.2844348292229538E-4,0.8928702285366911
2002-04-21,4.4324072590029573E-7,0.13663805161737208,0.15020632437699627,307.765161472158,305.085390960858,-1.2553016438460315E-4,-2.0966530334095377E-4,0.8928702285366911
2002-04-22,1.7231092783731583E-6,0.13658277181459808,0.150168509500481,308.1202052468573,305.9131013726233,-1.4065552462690236E-4,-2.2019141243170888E-4,0.8928702285366911
2002-04-23,4.226576493238099E-7,0.13655330440480096,0.15012871772127392,308.6460365066176,306.33392907560454,-1.109725062395281E-4,-1.8594826705099437E-4,0.8928702285366911
2002-04-24,1.7195939108205494E-6,0.13653752347047843,0.15008941282048005,307.4067036139395,305.827160468393,-2.0455250599764528E-4,-2.7698905383723177E-4,0.8928702285366911
2002-04-25,0.0,0.13652300136666087,0.15004942707361538,306.2196090073236,304.4554525962168,-1.8114553124447266E-4,-2.497513685231951E-4,0.8928702285366911
2002-04-26,8.52346317969932E-7,0.13651243208859234,0.1500118061647577,306.3377745872776,303.753094120153,-1.087628752681985E-4,-1.8572334619167222E-4,0.8928702285366911
2002-04-27,2.1471217337420967E-6,0.13650647395074703,0.14997324970482434,308.35137709141026,306.8629512257863,-2.2183212872095207E-4,-3.0004456696690324E-4,0.8928702285366911
2002-04-28,0.0,0.13649834494255234,0.14993568365550614,307.6882942534742,306.20880175738927,-1.9709053714809876E-4,-2.662365286049931E-4,0.8928702285366911
2002-04-29,1.293420723413874E-6,0.13648793632456385,0.14989781391945142,308.11407729424633,305.29373499572,-9.935888503383966E-5,-1.8148187358500592E-4,0.8928702285366911
2002-04-30,8.507155371262343E-7,0.13647630512255185,0.14985804565147554,309.613187033639,308.09388116719975,-1.9364729265356653E-4,-2.729286868785306E-4,0.8928702285366911
2002-05-01,1.7353927432850469E-6,0.1364733887502458,0.14981846547334943,309.36834244808915,308.0044914905879,-1.581339753923137E-4,-2.328698783079722E-4,0.8928702285366911
2002-05-02,0.0,0.1364622571618972,0.14977958377471753,310.0179146500692,307.41408590053254,-1.0487413427036237E-4,-1.8890749358892073E-4,0.8928702285366911
2002-05-03,8.463858875984442E-7,0.13644784477715868,0.149742522237236,310.26016215660906,307.53767017664273,-9.514504214189086E-5,-1.7712004654947528E-4,0.8928702285366911
2002-05-04,8.415059369326627E-7,0.13642933262147594,0.14970611117715155,311.2577564668582,308.47313705173957,-6.938820420685461E-5,-1.5895953904177266E-4,0.8928702285366911
2002-05-05,3.3965050163915594E-5,0.1364969607188142,0.14966980493797302,311.8431841698927,309.7461651330369,-1.3176717570134784E-4,-2.3079169010069045E-4,0.8928702285366911
2002-05-06,0.0,0.13658554222134361,0.14963452143735256,310.73482071612517,308.81197799776663,-1.770015633758301E-4,-2.6201789564408583E-4,0.8928702285366911
2002-05-07,8.553265615773853E-7,0.13652126447445442,0.1495985952964121,309.7013391358582,308.0702656597496,-2.0961654594940104E-4,-2.807757784203498E-4,0.8928702285366911
2002-05-08,8.587962270212302E-7,0.1364991022001246,0.14956054922612314,309.12814604960533,307.2414466503282,-1.685495641891872E-4,-2.350511921939938E-4,0.8928702285366911
2002-05-09,1.2924643897349597E-6,0.13648901490229612,0.1495231389387118,309.10248427741277,307.30323858119067,-1.7025905915281987E-4,-2.3204728800269603E-4,0.8928702285366911
2002-05-10,0.0,0.13649426672357012,0.1494858031035327,309.42113626535945,307.2625604177905,-9.664538128442132E-5,-1.505073418235191E-4,0.8928702285366911
2002-05-11,0.0,0.13648826842070486,0.1494487670365516,310.17293521350143,308.0328990483688,-1.2344118201953056E-4,-1.8302314787046935E-4,0.8928702285366911
2002-05-12,8.583068797918258E-7,0.1364858271711964,0.14941222960359937,310.0855945828149,307.86544860835926,-9.996366209260121E-5,-1.5847239706475856E-4,0.8928702285366911
2002-05-13,4.061937148471827E-5,0.136642813621329,0.14937652192118236,310.72426479341556,308.0928135172918,-1.0043023748234352E-4,-1.7829179384950866E-4,0.8928702285366911
2002-05-14,1.716613667213096E-6,0.13672466111538287,0.14934224156642734,309.66004538278924,307.09135552216753,-1.1537989202559637E-4,-1.7563753455693623E-4,0.8928702285366911
2002-05-15,8.583068797918258E-7,0.13664972396403874,0.149307225506062,309.95483602593356,307.3863040432296,-1.0901921857808514E-4,-1.6787954432479407E-4,0.8928702285366911
2002-05-16,8.285045574041305E-7,0.13658398656154452,0.14927247786558648,311.52624026407756,309.0861165341072,-1.1352869683449001E-4,-1.7479254371947244E-4,0.8928702285366911
2002-05-17,1.7197911574839964E-6,0.13651839218570688,0.14923772336766852,312.4845486549335,310.245080998817,-1.7408266784092312E-4,-2.5201662915697086E-4,0.8928702285366911
2002-05-18,-3.0643718673672993E-9,0.13649019144349178,0.14920230859600708,310.92354015748083,309.3316324133106,-2.8994163133789466E-4,-3.5123013028837683E-4,0.8928702285366911
2002-05-19,0.0,0.13648772178457896,0.1491677402286696,308.4104093346892,306.5633464121611,-1.8049681269332696E-4,-2.2632513017334816E-4,0.8928702285366911
2002-05-20,4.351138045421976E-7,0.13648962227576933,0.14913197572744377,308.3384783332876,306.63828377804515,-2.2493537446521277E-4,-2.7770173659861E-4,0.8928702285366911
2002-05-21,8.52346317969932E-7,0.1364855323011715,0.14909778843797897,309.3139039065572,307.20341947719146,-1.8775041928322547E-4,-2.4445292946002884E-4,0.8928702285366911
2002-05-22,1.2814997489840607E-6,0.13648843691786194,0.14906388818146207,309.9514643733295,307.91769806127644,-1.8350639953084282E-4,-2.385517854949543E-4,0.8928702285366911
2002-05-23,4.351138045421976E-7,0.13648134240384097,0.14902932765120167,309.95466231124243,307.85920271165696,-1.967301310968509E-4,-2.5326089333679717E-4,0.8928702285366911
2002-05-24,8.642672355563263E-7,0.13647898540291103,0.14899453494753295,309.59818201500997,307.62942588641573,-2.1265950828836585E-4,-2.662188851364956E-4,0.8928702285366911
2002-05-25,1.7147458493127488E-6,0.13648322232270402,0.14896082180123116,309.1707330908479,307.13796326804294,-1.781217507065169E-4,-2.2900547080304483E-4,0.8928702285366911
2002-05-26,1.293420723413874E-6,0.13650149936607453,0.1489268030089235,307.9539244406396,305.5616332966668,-1.471899048022019E-4,-1.9087963730372344E-4,0.8928702285366911
2002-05-27,8.52346317969932E-7,0.13651908870593182,0.14889238354605042,307.4049668941488,304.9553996410869,-1.4350874254764136E-4,-1.8490150639750006E-4,0.8928702285366911
2002-05-28,0.013220708662262316,0.1624697247834835,0.14896846882918582,307.57554442293537,304.36828797354593,-1.365925186817378E-4,-4.5144890588586244E-4,0.8928702285366911
2002-05-29,0.008470512308915393,0.3105524207116643,0.15694762133425422,303.9677582286723,302.1127508425015,-1.2401406307387607E-4,-0.0029499006769024357,0.8928702285366911
2002-05-30,8.764418045802183E-4,0.30269960678719715,0.17346466977472605,305.06099131760016,303.5774740200504,-1.5548145246386348E-4,-0.003399760472388774,0.8928702285366911
2002-05-31,6.522130112067576E-4,0.26045516532815666,0.17676738353037627,305.51195137306064,304.434700891919,-1.6732594695728623E-4,-0.003154507228309641,0.8928702285366911
2002-06-01,6.459177632231906E-5,0.2283641284223575,0.17575534650100214,306.4543778909802,305.31692355194645,-1.5996109826263552E-4,-0.0029241056748320034,0.8928702285366911
2002-06-02,2.543456455403091E-5,0.2010242489587973,0.17329560638882285,307.25516554289254,306.03388788765,-2.0006607976872674E-4,-0.0026177690179303914,0.8928702285366911
2002-06-03,0.0018792624278450298,0.19279720088917598,0.17074762568696686,307.5300811685289,306.03329764406806,-1.3553321172120209E-4,-0.002125965018049227,0.8928702285366911
2002-06-04,1.9758411658746987E-5,0.18537568482730593,0.16864907392551792,308.19514732380435,306.5977484189246,-1.2255892249395374E-4,-0.001935345189608576,0.8928702285366911
2002-06-05,6.449430923522134E-6,0.16945553952507564,0.1664415309535704,309.2481245512098,307.3208012671488,-1.2495245451598396E-4,-0.0016622971614194213,0.8928702285366911
2002-06-06,4.327188207753352E-7,0.15842688726533913,0.1643818236646373,308.6503125020769,306.6534817033874,-1.2561951825633438E-4,-0.0012077250229467415,0.8928702285366911
2002-06-07,4.351138045421976E-7,0.15174619246582283,0.16266488269713825,308.3221728575187,306.29191251283555,-1.2104509424171388E-4,-8.586167683609646E-4,0.8928702285366911
2002-06-08,1.2814997489840607E-6,0.14732655220051333,0.1611301949162574,308.56509763740183,306.5763747504753,-1.4067907603845022E-4,-7.698263281322038E-4,0.8928702285366911
2002-06-09,4.351138045421976E-7,0.14396336168035462,0.15965259632331993,308.74515314890783,306.7628814411213,-1.5126898431309566E-4,-7.040173099455186E-4,0.8928702285366911
2002-06-10,4.261732051702438E-7,0.14145927056938057,0.1582949980749004,309.7980930208854,307.8824322528575,-1.620217061419333E-4,-6.356981492533889E-4,0.8928702285366911
2002-06-11,0.0,0.13967193501633623,0.15711025047987992,310.3715012358835,308.4997282160449,-1.526250201169809E-4,-5.305078029862171E-4,0.8928702285366911
2002-06-12,1.7136334449219248E-6,0.13849160263461216,0.15607224431598743,311.26229543739794,309.34230530929375,-1.6965083376101244E-4,-4.984181781854762E-4,0.8928702285366911
2002-06-13,0.0,0.1377473389361538,0.15521389432729793,310.8532533003969,308.9468110549371,-1.641442677801122E-4,-4.1276450270359255E-4,0.8928702285366911
2002-06-14,7.593438878816154E-6,0.13733963949226025,0.15452396018601838,310.62272455561265,308.2533626860083,-1.3626369723737333E-4,-3.385502724507924E-4,0.8928702285366911
2002-06-15,5.211460567207291E-4,0.13943271705537313,0.15396590739810045,310.18734254430484,307.2427037125927,-1.043717739945751E-4,-4.5199968202042475E-4,0.8928702285366911
2002-06-16,0.0052750215899800635,0.17228557075300643,0.15358877255479433,309.2265764166896,305.70002239131287,-1.0048689891818126E-4,-9.634672364188452E-4,0.8984119197804316
2002-06-17,0.0032823900595564367,0.21129356682086275,0.1538725041339014,307.593679110699,304.91142759141894,-1.5649493950173742E-4,-0.0018888196430078639,0.9041509329507336
2002-06-18,0.00252816756992682,0.22552307336588795,0.15474926831481026,306.68112014707816,304.70046654198194,-1.3673631259123972E-4,-0.0020916201446911403,0.9098536212687989
2002-06-19,6.428733535913104E-4,0.21750141255477176,0.155646560739479,307.71217613141846,305.91763330938636,-1.0170634457115402E-4,-0.0020352733624275365,0.9155892409847282
2002-06-20,5.053075922973574E-4,0.1982679940151691,0.15582567125819072,308.0019554134265,306.0965290804306,-9.95782036075974E-5,-0.00184173698326105,0.9213045469968822
2002-06-21,2.5407673765220698E-5,0.1834559624294287,0.15558873388665606,308.6623534970119,306.85813601395387,-1.1695563385639059E-4,-0.0014749648241765328,0.9270407153082065
2002-06-22,1.7227592365998134E-6,0.1682290604742723,0.15511728667821037,308.841739697645,306.9986899698705,-1.3914849689497237E-4,-0.0012530872457659301,0.9327778319058567
2002-06-23,4.365762151792296E-7,0.1573218584183123,0.15454046507033556,310.4781534707295,308.20870374494416,-1.4486817645916402E-4,-9.646555093132844E-4,0.9385975042734013
2002-06-24,0.0020827285497691857,0.16207279642239314,0.1540037712563474,309.8940001910444,306.82286391040276,-1.4024435216776214E-4,-0.001020815432967133,0.9443382102523515
2002-06-25,1.4253343046503214E-4,0.16480080654024773,0.15361715648868604,310.5534801003134,307.54075627260846,-1.3787453945364534E-4,-0.001224089788419348,0.9500753268500015
2002-06-26,0.0018571803966722464,0.169864945492502,0.15330377234883596,308.4355473168152,305.51661117369537,-1.0479147472807734E-4,-9.279439989219095E-4,0.9557906328621558
2002-06-27,0.00792796441571925,0.23205828458514655,0.15403942995703276,305.2562992172359,302.8830554415522,-7.785488212788233E-5,-0.0012618418975241011,0.9615268011734802
2002-06-28,0.01665156946276489,0.27832167713104544,0.15787098771434718,304.8286018665472,302.81144860027143,-1.0049114511771636E-4,-0.0021341274419257013,0.9672294894915455
2002-06-29,0.03468961855296177,0.3820109492274021,0.27407158223187916,300.7965884578491,300.12081937980946,-1.3778195106560717E-4,-0.003030181614156864,0.9729651092074748
2002-06-30,1.2426801095996302E-4,0.34129777074656126,0.31928408543881115,303.3188978086451,302.61595453184935,-1.2922803591506324E-4,-0.004183781690585596,0.9787458469761171
2002-07-01,2.7406931911864043E-6,0.3080285791868299,0.30773319681301814,303.3601763313344,302.44182541802655,-8.750706050080035E-5,-0.003948518297475732,0.9844848601464192
2002-07-02,7.344054509554073E-6,0.2820908155083718,0.2950883648857191,303.2504190651649,302.2129449006773,-9.006005962980546E-5,-0.0038689135133255794,0.9902001661585734
2002-07-03,5.8729355513331025E-6,0.25967063668696283,0.28261154911489933,303.5590394915957,302.469102953542,-9.914564086448615E-5,-0.0038005186643778636,0.9959363344698976
2002-07-04,5.353787349637993E-6,0.24282531463983553,0.2720876692745951,303.01843766720407,302.0463218904485,-1.0606320790131398E-4,-0.0027966309074765913,1.0016734510675478
2002-07-05,4.351138613856165E-7,0.22722774832813206,0.2618683264937594,303.5434417499294,302.32782850182235,-1.3953195353869484E-4,-0.003399945164130906,1.007410567665198
2002-07-06,8.583068833445395E-7,0.21134839697133959,0.2512850661001024,303.8679171593053,302.5576476041757,-1.4566412146772918E-4,-0.0033122633823490662,1.0131476842628484
2002-07-07,0.0,0.19718943195705485,0.24126382209609337,304.1001524041112,302.7475342341552,-1.396556199744964E-4,-0.0030850189923092106,1.0189284220314907
2002-07-08,3.306037288601116E-7,0.18552832169966266,0.2322179699286964,304.10292883658934,302.61157906722826,-1.2912500351208202E-4,-0.0026893623873522543,1.0246501309356142
2002-07-09,1.2719405444224352E-6,0.17581614556530528,0.22378655440022413,304.5333553014441,302.85135110170336,-1.285990789096418E-4,-0.0025331695149372834,1.0303864951738655
2002-07-10,3.302534423710313E-8,0.16766693534518,0.21584778047550873,304.9237921880831,303.18469278544234,-1.4255964735347795E-4,-0.002356720309078877,1.0361236117715156
2002-07-11,4.410743663640915E-7,0.16106681647396232,0.20849258371910562,305.383203832688,303.58006552298,-1.3942170446201905E-4,-0.0021358955571161033,1.0418607283691657
2002-07-12,8.52346317969932E-7,0.15588737550489584,0.2016637926537622,306.0386158110977,304.18699402948744,-1.3404261056787245E-4,-0.0019518514443619412,1.0476414661378084
2002-07-13,0.0,0.152008932433988,0.195509057811547,306.298516449343,304.1988909907015,-1.5006874342131875E-4,-0.001728506889395152,1.0533586687226144
2002-07-14,8.583068797918258E-7,0.14906503827252265,0.19001987596383507,306.1952214223885,304.0377257072319,-1.500144928050886E-4,-0.0015493055076578,1.0590948370339386
2002-07-15,8.53866520600377E-7,0.14670836747947813,0.18517605880008456,306.2129118429065,303.86992098823475,-1.3866842665547402E-4,-0.0013740807628181573,1.064831953631589
2002-07-16,9.237666564192713E-7,0.14475995844060727,0.18090758987371897,306.5244622801167,304.05375289819034,-1.2931250644207737E-4,-0.0012271009408545972,1.0756037104233878
2002-07-17,1.3089611639212683E-5,0.14303358848975387,0.176882820736768,308.1904494095045,305.2986006489398,-1.4025116560317704E-4,-0.0012491721952641137,1.086511808845038
2002-07-18,0.001539869337855745,0.15081984309826865,0.17376688020193828,306.9892527174203,304.94364053405855,-1.404887604855793E-4,-0.001180800827412374,1.09757692310586
2002-07-19,1.9512835550389616E-4,0.15527305446285802,0.1711718388318893,307.8286660286972,305.94472659032164,-1.3737695776672317E-4,-0.0013069614311694549,1.1085273495807852
2002-07-20,2.3522253112729984E-6,0.15159481050543253,0.16888463589002614,305.9468905503284,303.7227821467653,-1.2290998231418695E-4,-9.4930108676798E-4,1.1194942966141823
2002-07-21,7.052974405646168E-6,0.14847820185978228,0.1669350885157103,304.9854796908731,303.09476415304016,-1.3691332128088355E-4,-8.140243962981117E-4,1.1304748096279933
2002-07-22,5.566686024467457E-4,0.14884854685543866,0.16566194163020231,303.23823272771693,302.051735630633,-1.0188376654415908E-4,-8.156326253581306E-4,1.1414650641286075
2002-07-23,4.4064163130970284E-4,0.14891441259006993,0.16445660407443996,304.515903597314,302.84176967544437,-1.1750183947878003E-4,-9.756215398870007E-4,1.152433907734656
2002-07-24,1.4556047696745643E-6,0.1467107881566593,0.16305880847807475,304.56575103704904,302.6817156679519,-1.306014267501001E-4,-6.658052953852711E-4,1.1634580419194593
2002-07-25,8.523463748133508E-7,0.14476407192643634,0.16175217670113476,304.05525531778596,301.86399490011615,-1.233218981093729E-4,-6.037629790638555E-4,1.1744501929927254
2002-07-26,1.1329837270147839E-5,0.14316877317110208,0.16049135166005593,304.85807462123097,302.47111834607864,-1.291700987538498E-4,-6.222282572203131E-4,1.185419036598774
2002-07-27,2.14394871964957E-6,0.14177974236580917,0.1593182480022977,305.38374237017445,302.9264587594352,-1.2196613065267012E-4,-5.494475935819704E-4,1.1963995496125852
2002-07-28,8.591915163311604E-7,0.14057792561692214,0.15817930910240763,306.46911841609506,303.5723494562542,-1.2930990476591746E-4,-5.685633237836725E-4,1.2073898041131992
2002-07-29,2.5689601557132846E-6,0.1395666233135237,0.1571033127074004,306.8452867058282,303.98566308043587,-1.4685725044166363E-4,-5.529131367228616E-4,1.2183415237058415
2002-07-30,1.788140480130096E-8,0.13873600678132877,0.1560735198002812,308.0417245983404,304.72671661807993,-1.549643861884696E-4,-5.665781358127785E-4,1.2293649133683229
2002-07-31,3.1206016364193113E-4,0.139052031036518,0.15510726697517166,309.26273808334815,305.5605395326385,-1.8938885246889983E-4,-7.158006600266429E-4,1.2402745086716944
2002-08-01,3.6481810386236016E-4,0.14092761109777763,0.1543644384414524,308.5716583837775,305.37787394433,-1.6352052417209224E-4,-6.654321292102429E-4,1.2512615734819394
2002-08-02,0.0024766849600563337,0.15427270251540076,0.15383929549943626,307.53927062729656,305.60012979218453,-1.2712668948943148E-4,-9.935407085668508E-4,1.2622648453675727
2002-08-03,9.600588325726785E-4,0.16787781345580993,0.15356614691328255,305.593851165889,303.7575938994296,-7.240523444990899E-5,-0.0010282083088747342,1.2732560481545125
2002-08-04,0.003442719119539247,0.1731089663983126,0.1533738769625295,305.0881108801733,303.0713491317365,-9.036621219479983E-5,-0.0013034144080658722,1.284203081175065
2002-08-05,0.007980224517712962,0.2429470538358292,0.1543696785071108,298.5532738264855,298.5679623907998,-1.1631710675813386E-4,-0.0020092427587059137,1.2952044564880467
2002-08-06,0.007213150428823402,0.2965044091160504,0.15968455494399186,301.45040748274874,300.85288650167865,-7.343100231766517E-5,-0.0029072127059584225,1.3061956592749864
2002-08-07,0.0019572525664552985,0.29064751944911743,0.16957038307287906,302.04929876009135,301.40760087893443,-9.038287124529091E-5,-0.0028671794276805065,1.3171863134665311
2002-08-08,0.004041846868762387,0.275837451051184,0.17338653705520513,302.93476044978615,301.748521313033,-6.230594088052197E-5,-0.003061211544543918,1.3281895853521646
2002-08-09,0.006517220747736781,0.3232692949699633,0.18332539770501544,299.1745164035588,298.91421041797236,-7.884479479402167E-5,-0.001898658339892771,1.3391807881391042
2002-08-10,3.532306760475733E-4,0.2866223486619664,0.1923663732512033,302.5586369597245,301.6986273044063,-8.714292772424241E-5,-0.0026109641122248582,1.3501106971462506
2002-08-11,3.691722448605545E-6,0.2528879736776406,0.19266805565534767,302.3406718674842,301.4371679508815,-8.583611569070301E-5,-0.0024086774423006684,1.3610768996573255
2002-08-12,4.823456743648865E-4,0.23378036471593672,0.19142116101876736,301.24426109458955,300.426968434926,-6.78845473173403E-5,-0.001736602905236518,1.372101033842129
2002-08-13,0.001014673155158056,0.2254732873541426,0.19035637066434088,300.959190297139,300.3727150874439,-6.784591393312799E-5,-0.0017993593091957373,1.3831276131949795
2002-08-14,2.3357687720691102E-4,0.21301167159430726,0.18841036173032377,302.5463730636228,301.1313020493596,-8.325261395361464E-5,-0.001871414367792603,1.394054332511757
2002-08-15,0.0037686523651475285,0.21705393896509453,0.18603306766895988,302.1048959928963,300.9606776528929,-6.611093890226128E-5,-0.002388817618367117,1.405042141844324
2002-08-16,1.882115111040516E-4,0.22081862784191228,0.18390109861086867,303.60782264646775,302.2412825184231,-9.952438349486866E-5,-0.0023442780461236947,1.4055000857689715
2002-08-17,1.6583394379755383E-4,0.2048671048423481,0.18165477778156047,302.1396108175708,300.6070693652325,-8.612022217139257E-5,-0.0016202419918770969,1.4055000857689715
2002-08-18,2.3241038039579232E-4,0.19128558742246937,0.17906767243168323,304.1670690868596,302.6720621670339,-8.557810202723108E-5,-0.001993582845135995,1.4055000857689715
2002-08-19,1.4495521727179167E-4,0.17919306468522786,0.17617355840415544,304.56380036211533,303.1629921776488,-1.0457791055112114E-4,-0.0017027308223037216,1.4055000857689715
2002-08-20,1.4661989381283504E-5,0.16790412252354633,0.17297126699485837,305.4833735792712,303.3990915158374,-1.1569204867942308E-4,-0.0017111275735410228,1.4055000857689715
2002-08-21,2.499654518670364E-4,0.15960569729484164,0.16967468967055688,305.97495461196,303.29328681679345,-1.0174039309307682E-4,-0.0015406724846188573,1.4055000857689715
2002-08-22,0.002393501151149652,0.1622535311753283,0.1668277509284742,305.6191182383894,302.48337870471954,-1.315897752535178E-4,-0.0015347543702057588,1.4055000857689715
2002-08-23,0.003023751255530541,0.19052699950638954,0.16503689554818912,303.743217011752,301.62941464804726,-1.0180694893438754E-4,-0.0017090607606712585,1.4055000857689715
2002-08-24,2.281689330812943E-4,0.19488855625460194,0.1639890460154921,304.6359935597879,302.56188567112093,-8.102745185096753E-5,-0.0017803428487964147,1.4055000857689715
2002-08-25,8.2857088501583E-4,0.18551460681478368,0.16311321052821648,302.9628541865102,301.4689469232153,-6.206778347354457E-5,-0.001565459502921174,1.4055000857689715
2002-08-26,9.811919580421198E-4,0.18329285816100543,0.16248370221044448,301.55405596579783,300.5264087798477,-7.735183448150455E-5,-0.0012890593046882121,1.4055000857689715
2002-08-27,1.0438573378811265E-5,0.17460563651830893,0.16163216753990514,302.84419977573106,301.2271368049265,-1.0814763697435384E-4,-0.0010552614875631449,1.4055000857689715
2002-08-28,1.1778277049515419E-4,0.1665687629609581,0.1606580600042985,303.4532893474248,301.4347782722791,-1.095467417835271E-4,-0.0010145280814409625,1.4055000857689715
2002-08-29,2.7633256083043196E-4,0.16164191784341947,0.15981395880136356,303.6912046167014,301.9896021256646,-1.0202301290167499E-4,-8.732437045644906E-4,1.4055000857689715
2002-08-30,0.00137160511328527,0.16121682890513397,0.15898600393646975,303.76005952028845,302.14871775191693,-9.256680259260081E-5,-0.0012939447000370188,1.4055000857689715
2002-08-31,9.429815232023484E-4,0.16351729707957907,0.1581065065749315,305.3485327506592,302.7235188173159,-1.1125513752821965E-4,-0.001350188883271166,1.4055000857689715
2002-09-01,0.007759835247275437,0.19634686388232248,0.15735284720069637,305.4372858293374,302.0279875198388,-1.394485348752357E-4,-0.001670108129412441,1.4055000857689715
2002-09-02,0.0021187349601379255,0.23549855765649833,0.15858270109281458,305.1587425451373,302.4568535295829,-9.225283638905672E-5,-0.00251600522266698,1.4055000857689715
2002-09-03,0.005780163448619975,0.2660582669282119,0.16091226931406893,302.83344941709856,301.0137194930803,-7.708138500688991E-5,-0.002281645559727319,1.4055000857689715
2002-09-04,6.130376288262648E-4,0.2593430253133201,0.16572641236511448,303.6929342253244,302.2247551201427,-6.187938222624304E-5,-0.0026906622037038965,1.4055000857689715
2002-09-05,7.778038320996913E-4,0.23371276502800284,0.16674762465247267,303.46985245730616,301.9300143041547,-5.076432138543651E-5,-0.0022834060535707346,1.4055000857689715
2002-09-06,5.66775216489939E-4,0.21425018447695726,0.16630337699964587,303.7993294755557,302.2256466503565,-6.158183255621759E-5,-0.002102647638249746,1.4055000857689715
2002-09-07,2.649585080376017E-4,0.1973921497111818,0.1652070316340168,303.3008467170233,301.53341288926606,-9.646308170674581E-5,-0.00183567681847763,1.4055000857689715
2002-09-08,2.2053376460112118E-4,0.1833374570073626,0.1639034866858092,303.0955797018121,301.55138897908057,-1.1629533189103492E-4,-0.0015560578933711778,1.4055000857689715
2002-09-09,2.3338561432754683E-4,0.17272982624291028,0.16255609623027814,303.36905680550143,301.87744223404127,-1.1522950710748853E-4,-0.0013540449447482137,1.4055000857689715
2002-09-10,1.644137367524349E-4,0.16424141948995802,0.1611460493231775,303.94279846853635,302.22567943480914,-1.0647854045928904E-4,-0.0011868968029120487,1.4055000857689715
2002-09-11,4.410743663640915E-7,0.1570790422593378,0.1596503098560837,304.80554723715136,303.12737782698264,-1.129744852819869E-4,-0.0010304420623922568,1.4055000857689715
2002-09-12,0.0,0.15150832248211643,0.15819818960071283,305.2906239092748,302.82160481735565,-1.0672140326953633E-4,-8.004513384059692E-4,1.4055000857689715
2002-09-13,1.9148501850239853E-4,0.14893709113185202,0.1571342054855903,304.46919536933444,302.7560340996945,-1.418582911392206E-4,-6.992660881879701E-4,1.4055000857689715
2002-09-14,1.2874602361989673E-6,0.14662463124984954,0.15624388414097862,303.6645568667404,301.80941322808644,-1.68044807443909E-4,-6.15834578504364E-4,1.4055000857689715
2002-09-15,1.293420666570455E-6,0.14419529703744693,0.15542631732174603,303.6593570581876,301.85610780387765,-1.914549133925482E-4,-5.81066897612507E-4,1.4055000857689715
2002-09-16,4.351138045421976E-7,0.1423247807076116,0.15473429068088776,303.45844116955465,301.68944949643327,-1.5612575548409684E-4,-4.690354302502561E-4,1.3971013880780125
2002-09-17,8.463858875984442E-7,0.14092093684701473,0.1541264117162045,303.58087775177023,301.4441981205404,-1.3223439110629547E-4,-4.116690176638139E-4,1.3884327030818648
2002-09-18,5.267517773804074E-5,0.14003947139949632,0.15358255187486708,304.55180502599126,301.89243565477585,-1.0204155325246701E-4,-3.775394807220975E-4,1.3796729825984286
2002-09-19,3.604799141685474E-4,0.1401388239848289,0.15308022854202027,305.53635359667607,302.6255337059284,-1.084491630617202E-4,-5.035992619941709E-4,1.370935621295884
2002-09-20,4.1270370841993076E-5,0.14102502008799597,0.15267934735518085,305.3262941784656,303.00477708543207,-1.0657967290681759E-4,-3.780489930960541E-4,1.3622336600704812
2002-09-21,2.5850713427644223E-6,0.1399096120120197,0.1523437068960761,305.5836005463133,303.51510436435694,-8.456114082610111E-5,-3.041262481539569E-4,1.353472442705324
2002-09-22,2.4148631173753555E-7,0.13895298507682594,0.1520623283993604,305.61079593456645,303.4822427938704,-7.152635724684123E-5,-2.501456752901636E-4,1.3447430125247777
2002-09-23,3.5407914169252766E-6,0.13832155765480547,0.15184217608764836,305.1691158619916,303.3913363381784,-1.0518407239614541E-4,-2.4654069063016927E-4,1.3360413961307662
2002-09-24,6.974649681357055E-5,0.13813299953968144,0.1516562100857665,305.1566809491127,303.4924103678589,-1.2217632111718733E-4,-2.774617308966001E-4,1.327280178765609
2002-09-25,5.498530802373239E-4,0.14039446747970385,0.15150063626877638,304.74571897411687,302.4124224133288,-8.790517435373255E-5,-4.315901783012279E-4,1.318594369756055
2002-09-26,7.711620948483532E-5,0.14174498884752584,0.1513734777339863,304.78311682800546,302.58605853875724,-9.950273347378511E-5,-3.212183292019533E-4,1.3098775259212891
2002-09-27,0.0,0.1405708761660944,0.15125730776088814,305.16529686608925,303.2051443071566,-1.392396057859775E-4,-3.3008645737804873E-4,1.3011155640338103
2002-09-28,8.583068833445395E-7,0.13933400025291817,0.15115058440456772,304.9425860220307,303.1396654155479,-1.31092095985802E-4,-2.93101914491051E-4,1.2923517055736793
2002-09-29,1.7142028809757903E-6,0.13846700792748562,0.15106044626260456,304.36087363330785,302.9402639039309,-1.2820360978321965E-4,-2.59360674487424E-4,1.2836485922979466
2002-09-30,0.0,0.13785690225327876,0.15098281413638168,305.40843671202106,303.56469752033007,-1.1141299311708778E-4,-2.3052850322014378E-4,1.274921803212374
2002-10-01,8.52346317969932E-7,0.13741061696041287,0.15091370679074578,305.1931888695919,303.15059239152896,-1.1207701606770694E-4,-2.1475281147358046E-4,1.2661594416339643
