date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000049,2000-02-18,MOD11A2,LST_Night_1km,279.1800,287.1600,81365.6875,7.9800,283.5042,3.9047,1.9760,289,287,99.31
A2000057,2000-02-26,MOD11A2,LST_Night_1km,286.4600,290.8400,83472.2500,4.3800,288.8313,0.9664,0.9830,289,289,100.00
A2000065,2000-03-05,MOD11A2,LST_Night_1km,283.8600,289.2600,82915.6953,5.4000,286.9055,2.0321,1.4255,289,289,100.00
A2000073,2000-03-13,MOD11A2,LST_Night_1km,285.3600,291.4400,83473.8203,6.0800,288.8368,1.6505,1.2847,289,289,100.00
A2000081,2000-03-21,MOD11A2,LST_Night_1km,286.6600,292.8000,83868.1328,6.1400,290.2011,2.3463,1.5318,289,289,100.00
A2000089,2000-03-29,MOD11A2,LST_Night_1km,290.0200,296.4600,84881.5625,6.4400,293.7078,2.6227,1.6195,289,289,100.00
A2000097,2000-04-06,MOD11A2,LST_Night_1km,291.9400,298.2000,85377.4453,6.2600,295.4237,2.4071,1.5515,289,289,100.00
A2000105,2000-04-14,MOD11A2,LST_Night_1km,293.6000,297.7200,85485.7500,4.1200,295.7984,0.7572,0.8702,289,289,100.00
A2000113,2000-04-22,MOD11A2,LST_Night_1km,297.7600,300.3200,86409.0078,2.5600,298.9931,0.2088,0.4570,289,289,100.00
A2000121,2000-04-30,MOD11A2,LST_Night_1km,294.5200,301.1600,86430.4688,6.6400,299.0674,1.3277,1.1523,289,289,100.00
A2000129,2000-05-08,MOD11A2,LST_Night_1km,296.9000,300.7800,86530.2109,3.8800,299.4125,0.4778,0.6912,289,289,100.00
A2000137,2000-05-16,MOD11A2,LST_Night_1km,300.1000,302.4400,87032.2812,2.3400,301.1497,0.2516,0.5016,289,289,100.00
A2000145,2000-05-24,MOD11A2,LST_Night_1km,300.2600,302.9600,87195.3125,2.7000,301.7139,0.2749,0.5243,289,289,100.00
A2000153,2000-06-01,MOD11A2,LST_Night_1km,300.6000,303.0000,87259.6641,2.4000,301.9366,0.1547,0.3934,289,289,100.00
A2000161,2000-06-09,MOD11A2,LST_Night_1km,294.7600,297.6800,85726.3828,2.9200,296.6311,0.3129,0.5594,289,289,100.00
A2000169,2000-06-17,MOD11A2,LST_Night_1km,295.7400,299.1000,85925.9375,3.3600,297.3216,0.3995,0.6321,289,289,100.00
A2000177,2000-06-25,MOD11A2,LST_Night_1km,297.3600,300.4200,86243.3438,3.0600,298.4199,0.2106,0.4589,289,289,100.00
A2000185,2000-07-03,MOD11A2,LST_Night_1km,296.3400,301.7600,86651.2109,5.4200,299.8312,1.7237,1.3129,289,289,100.00
A2000193,2000-07-11,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2000201,2000-07-19,MOD11A2,LST_Night_1km,290.0400,294.5200,84666.2188,4.4800,292.9627,0.4747,0.6890,289,289,100.00
A2000209,2000-07-27,MOD11A2,LST_Night_1km,292.5600,296.0400,85133.6250,3.4800,294.5800,0.3445,0.5869,289,289,100.00
A2000217,2000-08-04,MOD11A2,LST_Night_1km,294.1800,296.6000,85373.0469,2.4200,295.4085,0.1990,0.4461,289,289,100.00
A2000225,2000-08-12,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2000233,2000-08-20,MOD11A2,LST_Night_1km,297.4600,299.8600,86306.4531,2.4000,298.6382,0.3487,0.5905,289,289,100.00
A2000241,2000-08-28,MOD11A2,LST_Night_1km,291.2200,295.6200,84580.3828,4.4000,292.6657,0.3570,0.5975,289,289,100.00
A2000249,2000-09-05,MOD11A2,LST_Night_1km,293.5200,296.3800,85380.4219,2.8600,295.4340,0.2184,0.4674,289,289,100.00
A2000257,2000-09-13,MOD11A2,LST_Night_1km,295.9000,298.7800,86013.2500,2.8800,297.6237,0.3257,0.5707,289,289,100.00
A2000265,2000-09-21,MOD11A2,LST_Night_1km,294.4400,297.4200,85505.7031,2.9800,295.8675,0.4485,0.6697,289,289,100.00
A2000273,2000-09-29,MOD11A2,LST_Night_1km,293.1800,298.3600,85573.7656,5.1800,296.1030,2.0482,1.4312,289,289,100.00
A2000281,2000-10-07,MOD11A2,LST_Night_1km,291.7800,298.0400,85268.3906,6.2600,295.0463,2.7833,1.6683,289,289,100.00
A2000289,2000-10-15,MOD11A2,LST_Night_1km,290.5600,298.1600,85169.6172,7.6000,294.7046,3.4986,1.8704,289,289,100.00
A2000297,2000-10-23,MOD11A2,LST_Night_1km,290.7200,296.0000,84750.0859,5.2800,293.2529,1.8456,1.3585,289,289,100.00
A2000305,2000-10-31,MOD11A2,LST_Night_1km,287.4200,293.9200,83850.6250,6.5000,291.1480,2.2008,1.4835,289,288,99.65
A2000313,2000-11-08,MOD11A2,LST_Night_1km,285.0400,293.7000,83709.8125,8.6600,290.6591,3.0268,1.7398,289,288,99.65
A2000321,2000-11-16,MOD11A2,LST_Night_1km,284.7600,290.6000,83319.2344,5.8400,288.3018,2.4029,1.5501,289,289,100.00
A2000329,2000-11-24,MOD11A2,LST_Night_1km,280.9400,288.9600,82361.6406,8.0200,284.9884,2.8958,1.7017,289,289,100.00
A2000337,2000-12-02,MOD11A2,LST_Night_1km,280.2800,288.6800,82358.0156,8.4000,284.9758,3.8579,1.9642,289,289,100.00
A2000345,2000-12-10,MOD11A2,LST_Night_1km,282.1800,288.8400,82544.1484,6.6600,285.6199,3.0061,1.7338,289,289,100.00
A2000353,2000-12-18,MOD11A2,LST_Night_1km,279.0800,286.4400,81791.8984,7.3600,283.0169,4.1451,2.0359,289,289,100.00
A2000361,2000-12-26,MOD11A2,LST_Night_1km,279.8200,287.0400,82009.3906,7.2200,283.7695,3.4649,1.8614,289,289,100.00
A2001001,2001-01-01,MOD11A2,LST_Night_1km,278.5200,284.1800,81464.0156,5.6600,281.8824,2.0885,1.4452,289,289,100.00
A2001009,2001-01-09,MOD11A2,LST_Night_1km,277.0600,284.3400,81308.0312,7.2800,281.3427,3.4935,1.8691,289,289,100.00
A2001017,2001-01-17,MOD11A2,LST_Night_1km,279.7000,285.9000,81826.0469,6.2000,283.1351,2.5994,1.6123,289,289,100.00
A2001025,2001-01-25,MOD11A2,LST_Night_1km,279.6800,287.3200,82121.4453,7.6400,284.1573,3.3346,1.8261,289,289,100.00
A2001033,2001-02-02,MOD11A2,LST_Night_1km,277.8200,286.6800,81861.6406,8.8600,283.2583,4.2707,2.0666,289,289,100.00
A2001041,2001-02-10,MOD11A2,LST_Night_1km,282.1800,288.2800,82542.4141,6.1000,285.6139,1.6204,1.2729,289,289,100.00
A2001049,2001-02-18,MOD11A2,LST_Night_1km,286.4400,291.1200,83546.3438,4.6800,289.0877,1.2254,1.1070,289,289,100.00
A2001057,2001-02-26,MOD11A2,LST_Night_1km,282.3600,289.0000,82628.1953,6.6400,285.9107,2.8617,1.6916,289,289,100.00
A2001065,2001-03-06,MOD11A2,LST_Night_1km,285.9200,292.3600,83659.6875,6.4400,289.4799,2.9382,1.7141,289,289,100.00
A2001073,2001-03-14,MOD11A2,LST_Night_1km,288.9000,293.3000,84183.8281,4.4000,291.2935,1.3133,1.1460,289,289,100.00
A2001081,2001-03-22,MOD11A2,LST_Night_1km,289.7400,293.7200,84317.2891,3.9800,291.7553,0.8125,0.9014,289,289,100.00
A2001089,2001-03-30,MOD11A2,LST_Night_1km,289.6600,295.0200,84508.7031,5.3600,292.4177,1.6795,1.2960,289,289,100.00
A2001097,2001-04-07,MOD11A2,LST_Night_1km,292.0800,297.6200,85160.2500,5.5400,294.6721,1.2652,1.1248,289,289,100.00
A2001105,2001-04-15,MOD11A2,LST_Night_1km,290.0000,294.7800,84532.7969,4.7800,292.5010,1.0643,1.0316,289,289,100.00
A2001113,2001-04-23,MOD11A2,LST_Night_1km,293.9400,301.1600,86260.2422,7.2200,298.4783,1.7938,1.3393,289,289,100.00
A2001121,2001-05-01,MOD11A2,LST_Night_1km,297.8200,302.5800,86735.4375,4.7600,300.1226,0.9659,0.9828,289,289,100.00
A2001129,2001-05-09,MOD11A2,LST_Night_1km,299.4000,302.1600,86954.7109,2.7600,300.8813,0.1746,0.4179,289,289,100.00
A2001137,2001-05-17,MOD11A2,LST_Night_1km,295.5800,298.6000,85688.1406,3.0200,296.4987,0.2715,0.5210,289,289,100.00
A2001145,2001-05-25,MOD11A2,LST_Night_1km,298.3800,301.5400,86773.8828,3.1600,300.2556,0.2620,0.5119,289,289,100.00
A2001153,2001-06-02,MOD11A2,LST_Night_1km,295.5000,298.7400,85628.8047,3.2400,296.2935,0.2087,0.4569,289,289,100.00
A2001161,2001-06-10,MOD11A2,LST_Night_1km,293.9000,300.2400,86213.0859,6.3400,298.3152,1.7205,1.3117,289,289,100.00
A2001177,2001-06-26,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2001185,2001-07-04,MOD11A2,LST_Night_1km,292.2800,298.2400,85769.0469,5.9600,296.7787,1.2347,1.1112,289,289,100.00
A2001193,2001-07-12,MOD11A2,LST_Night_1km,289.3400,294.8800,83891.2812,5.5400,292.3041,1.3283,1.1525,289,287,99.31
A2001201,2001-07-20,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2001209,2001-07-28,MOD11A2,LST_Night_1km,291.3000,296.0000,66481.6250,4.7000,294.1665,0.7317,0.8554,289,226,78.20
A2001217,2001-08-05,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2001225,2001-08-13,MOD11A2,LST_Night_1km,281.5200,292.6000,69010.8828,11.0800,289.9617,8.3617,2.8917,289,238,82.35
A2001233,2001-08-21,MOD11A2,LST_Night_1km,294.7400,296.6200,85415.5000,1.8800,295.5554,0.1857,0.4309,289,289,100.00
A2001241,2001-08-29,MOD11A2,LST_Night_1km,294.2600,296.4800,85315.1562,2.2200,295.2082,0.2061,0.4540,289,289,100.00
A2001249,2001-09-06,MOD11A2,LST_Night_1km,295.3800,298.1800,85790.4531,2.8000,296.8528,0.3166,0.5627,289,289,100.00
A2001257,2001-09-14,MOD11A2,LST_Night_1km,296.3200,299.6000,86095.6719,3.2800,297.9089,0.5231,0.7233,289,289,100.00
A2001265,2001-09-22,MOD11A2,LST_Night_1km,293.4400,298.4200,85547.9609,4.9800,296.0137,1.7045,1.3056,289,289,100.00
A2001273,2001-09-30,MOD11A2,LST_Night_1km,295.2400,298.1000,85711.0312,2.8600,296.5780,0.2837,0.5327,289,289,100.00
A2001281,2001-10-08,MOD11A2,LST_Night_1km,291.2200,296.1000,84854.8516,4.8800,293.6154,1.3294,1.1530,289,289,100.00
A2001289,2001-10-16,MOD11A2,LST_Night_1km,289.3800,295.3400,84494.2812,5.9600,292.3678,2.2451,1.4984,289,289,100.00
A2001297,2001-10-24,MOD11A2,LST_Night_1km,290.2400,296.0400,84727.0312,5.8000,293.1731,2.3058,1.5185,289,289,100.00
A2001305,2001-11-01,MOD11A2,LST_Night_1km,288.8800,294.7800,84420.5547,5.9000,292.1126,2.0254,1.4232,289,289,100.00
A2001313,2001-11-09,MOD11A2,LST_Night_1km,283.8200,291.1800,82892.8594,7.3600,287.8224,3.0375,1.7429,289,288,99.65
A2001321,2001-11-17,MOD11A2,LST_Night_1km,283.4000,291.5400,83170.5078,8.1400,287.7872,4.0045,2.0011,289,289,100.00
A2001329,2001-11-25,MOD11A2,LST_Night_1km,281.5600,289.0200,82388.3984,7.4600,285.0810,3.4579,1.8595,289,289,100.00
A2001337,2001-12-03,MOD11A2,LST_Night_1km,283.9400,290.5400,83100.1094,6.6000,287.5436,2.6091,1.6153,289,289,100.00
A2001345,2001-12-11,MOD11A2,LST_Night_1km,281.2600,289.6000,82624.9297,8.3400,285.8994,3.6907,1.9211,289,289,100.00
A2001353,2001-12-19,MOD11A2,LST_Night_1km,278.2400,286.4200,81624.8125,8.1800,282.4388,4.3721,2.0910,289,289,100.00
A2001361,2001-12-27,MOD11A2,LST_Night_1km,278.5000,286.2600,81661.3984,7.7600,282.5654,3.9409,1.9852,289,289,100.00
A2002001,2002-01-01,MOD11A2,LST_Night_1km,278.3200,285.1400,81532.5078,6.8200,282.1194,3.4330,1.8528,289,289,100.00
A2002009,2002-01-09,MOD11A2,LST_Night_1km,280.9200,288.1000,82413.8672,7.1800,285.1691,2.8675,1.6934,289,289,100.00
A2002017,2002-01-17,MOD11A2,LST_Night_1km,278.3400,284.1600,81347.9688,5.8200,281.4809,2.1025,1.4500,289,289,100.00
A2002025,2002-01-25,MOD11A2,LST_Night_1km,277.3200,284.4400,81334.4531,7.1200,281.4341,3.1982,1.7884,289,289,100.00
A2002033,2002-02-02,MOD11A2,LST_Night_1km,278.0800,284.9800,81565.3359,6.9000,282.2330,2.6796,1.6369,289,289,100.00
A2002041,2002-02-10,MOD11A2,LST_Night_1km,282.1000,286.0400,82072.6953,3.9400,283.9886,0.8627,0.9288,289,289,100.00
A2002049,2002-02-18,MOD11A2,LST_Night_1km,286.9200,291.0800,83518.6875,4.1600,288.9920,1.1187,1.0577,289,289,100.00
A2002057,2002-02-26,MOD11A2,LST_Night_1km,284.5400,291.3600,83370.8594,6.8200,288.4805,2.3304,1.5266,289,289,100.00
A2002065,2002-03-06,MOD11A2,LST_Night_1km,284.0000,291.4800,83250.4141,7.4800,288.0637,2.2300,1.4933,289,289,100.00
A2002073,2002-03-14,MOD11A2,LST_Night_1km,286.6000,294.7600,84202.2188,8.1600,291.3571,3.0508,1.7467,289,289,100.00
A2002081,2002-03-22,MOD11A2,LST_Night_1km,287.9800,294.0200,84169.1641,6.0400,291.2428,2.3641,1.5376,289,289,100.00
A2002089,2002-03-30,MOD11A2,LST_Night_1km,292.4400,297.7200,85317.1328,5.2800,295.2150,1.8692,1.3672,289,289,100.00
A2002097,2002-04-07,MOD11A2,LST_Night_1km,289.3600,295.5800,84699.6719,6.2200,293.0785,1.9911,1.4111,289,289,100.00
A2002105,2002-04-15,MOD11A2,LST_Night_1km,296.1200,300.3200,86227.5625,4.2000,298.3653,0.8105,0.9003,289,289,100.00
A2002113,2002-04-23,MOD11A2,LST_Night_1km,294.5800,297.7600,85581.5547,3.1800,296.1299,0.3662,0.6051,289,289,100.00
A2002121,2002-05-01,MOD11A2,LST_Night_1km,297.6000,301.8200,86721.5703,4.2200,300.0746,0.9322,0.9655,289,289,100.00
A2002129,2002-05-09,MOD11A2,LST_Night_1km,301.2200,304.0400,87437.6484,2.8200,302.5524,0.2811,0.5302,289,289,100.00
A2002137,2002-05-17,MOD11A2,LST_Night_1km,300.2800,302.7400,87173.9375,2.4600,301.6399,0.1800,0.4243,289,289,100.00
A2002145,2002-05-25,MOD11A2,LST_Night_1km,297.3400,300.1200,86381.6172,2.7800,298.8983,0.2771,0.5264,289,289,100.00
A2002153,2002-06-02,MOD11A2,LST_Night_1km,299.6200,303.7200,87189.5547,4.1000,301.6940,0.7539,0.8683,289,289,100.00
A2002161,2002-06-10,MOD11A2,LST_Night_1km,299.2800,303.0400,87149.0312,3.7600,301.5537,0.6493,0.8058,289,289,100.00
A2002169,2002-06-18,MOD11A2,LST_Night_1km,300.2000,303.1800,87189.1719,2.9800,301.6926,0.2548,0.5048,289,289,100.00
A2002177,2002-06-26,MOD11A2,LST_Night_1km,293.8400,297.8800,85390.1484,4.0400,295.4677,1.1424,1.0688,289,289,100.00
A2002185,2002-07-04,MOD11A2,LST_Night_1km,297.7200,299.6000,86289.3203,1.8800,298.5789,0.1548,0.3935,289,289,100.00
A2002193,2002-07-12,MOD11A2,LST_Night_1km,296.9000,299.8000,86383.8438,2.9000,298.9060,0.1900,0.4359,289,289,100.00
A2002201,2002-07-20,MOD11A2,LST_Night_1km,293.7200,296.7000,85371.3984,2.9800,295.4028,0.3608,0.6007,289,289,100.00
A2002209,2002-07-28,MOD11A2,LST_Night_1km,294.3800,296.9000,85457.3594,2.5200,295.7002,0.3353,0.5791,289,289,100.00
A2002217,2002-08-05,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2002225,2002-08-13,MOD11A2,LST_Night_1km,292.6800,297.8200,85057.6172,5.1400,294.3170,1.5391,1.2406,289,289,100.00
A2002233,2002-08-21,MOD11A2,LST_Night_1km,294.9600,298.5000,85711.8281,3.5400,296.5807,0.3906,0.6249,289,289,100.00
A2002241,2002-08-29,MOD11A2,LST_Night_1km,295.4600,302.2800,86352.3125,6.8200,298.7969,1.4316,1.1965,289,289,100.00
A2002249,2002-09-06,MOD11A2,LST_Night_1km,295.7200,298.1800,85768.8516,2.4600,296.7780,0.2548,0.5048,289,289,100.00
A2002257,2002-09-14,MOD11A2,LST_Night_1km,294.6600,297.4200,85561.2188,2.7600,296.0596,0.2494,0.4994,289,289,100.00
A2002265,2002-09-22,MOD11A2,LST_Night_1km,295.3400,298.9400,85852.2031,3.6000,297.0664,0.6804,0.8249,289,289,100.00
A2002273,2002-09-30,MOD11A2,LST_Night_1km,293.0000,298.3600,85495.9219,5.3600,295.8336,1.7599,1.3266,289,289,100.00
A2002281,2002-10-08,MOD11A2,LST_Night_1km,294.0200,298.9000,85845.0391,4.8800,297.0417,1.4222,1.1925,289,289,100.00
A2002289,2002-10-16,MOD11A2,LST_Night_1km,291.3000,295.9200,84830.0469,4.6200,293.5296,1.3982,1.1824,289,289,100.00
A2002297,2002-10-24,MOD11A2,LST_Night_1km,288.2400,294.9200,84359.2109,6.6800,291.9004,2.4010,1.5495,289,289,100.00
A2002305,2002-11-01,MOD11A2,LST_Night_1km,287.5400,293.8000,84101.2812,6.2600,291.0079,2.5430,1.5947,289,289,100.00
A2002313,2002-11-09,MOD11A2,LST_Night_1km,284.1400,291.8400,83461.4922,7.7000,288.7941,2.6710,1.6343,289,289,100.00
A2002321,2002-11-17,MOD11A2,LST_Night_1km,284.0800,290.7200,82953.0547,6.6400,288.0314,2.5127,1.5851,289,288,99.65
A2002329,2002-11-25,MOD11A2,LST_Night_1km,278.8600,289.9000,82501.5078,11.0400,285.4724,4.5384,2.1304,289,289,100.00
A2002337,2002-12-03,MOD11A2,LST_Night_1km,280.3800,288.8800,82585.9141,8.5000,285.7644,3.5473,1.8834,289,289,100.00
A2002345,2002-12-11,MOD11A2,LST_Night_1km,281.4800,291.2200,82957.2891,9.7400,287.0494,4.7487,2.1791,289,289,100.00
A2002353,2002-12-19,MOD11A2,LST_Night_1km,280.6200,289.0800,82552.6484,8.4600,286.6411,2.3648,1.5378,289,288,99.65
A2002361,2002-12-27,MOD11A2,LST_Night_1km,279.0400,284.7000,81289.5859,5.6600,282.2555,2.1831,1.4775,289,288,99.65
A2003001,2003-01-01,MOD11A2,LST_Night_1km,279.3600,283.8200,81398.4297,4.4600,281.6555,1.4806,1.2168,289,289,100.00
A2003009,2003-01-09,MOD11A2,LST_Night_1km,277.5800,284.2000,81302.1484,6.6200,281.3223,3.1078,1.7629,289,289,100.00
A2003017,2003-01-17,MOD11A2,LST_Night_1km,278.9600,286.3600,81758.2578,7.4000,282.9005,3.1409,1.7723,289,289,100.00
A2003025,2003-01-25,MOD11A2,LST_Night_1km,283.2000,288.2800,81913.6875,5.0800,286.4115,1.3526,1.1630,289,286,98.96
A2003033,2003-02-02,MOD11A2,LST_Night_1km,280.4200,286.1000,81925.4531,5.6800,283.4791,2.1074,1.4517,289,289,100.00
A2003041,2003-02-10,MOD11A2,LST_Night_1km,279.7000,288.6400,82122.5078,8.9400,284.1609,2.9612,1.7208,289,289,100.00
A2003049,2003-02-18,MOD11A2,LST_Night_1km,280.9600,287.8000,82546.8125,6.8400,285.6291,1.4445,1.2019,289,289,100.00
A2003057,2003-02-26,MOD11A2,LST_Night_1km,285.5000,292.1800,83482.7734,6.6800,288.8677,1.5456,1.2432,289,289,100.00
A2003065,2003-03-06,MOD11A2,LST_Night_1km,285.0800,290.5200,83199.9531,5.4400,287.8891,2.0774,1.4413,289,289,100.00
A2003073,2003-03-14,MOD11A2,LST_Night_1km,287.6400,293.1600,83965.7969,5.5200,290.5391,1.8138,1.3468,289,289,100.00
A2003081,2003-03-22,MOD11A2,LST_Night_1km,292.3000,297.3000,85164.5000,5.0000,294.6869,1.5993,1.2646,289,289,100.00
A2003089,2003-03-30,MOD11A2,LST_Night_1km,292.0800,296.2000,85037.0234,4.1200,294.2458,1.0670,1.0330,289,289,100.00
A2003097,2003-04-07,MOD11A2,LST_Night_1km,293.6400,298.9800,85628.9453,5.3400,296.2939,1.7492,1.3226,289,289,100.00
A2003105,2003-04-15,MOD11A2,LST_Night_1km,292.6400,298.6000,85484.8906,5.9600,295.7955,1.9223,1.3865,289,289,100.00
A2003113,2003-04-23,MOD11A2,LST_Night_1km,294.2600,299.6200,85866.7812,5.3600,297.1169,1.9283,1.3886,289,289,100.00
A2003121,2003-05-01,MOD11A2,LST_Night_1km,293.5000,298.3200,85604.7969,4.8200,296.2104,0.9410,0.9700,289,289,100.00
A2003129,2003-05-09,MOD11A2,LST_Night_1km,294.9000,299.4200,85998.4766,4.5200,297.5726,1.1343,1.0651,289,289,100.00
A2003137,2003-05-17,MOD11A2,LST_Night_1km,297.5400,300.3400,86431.1172,2.8000,299.0696,0.2844,0.5333,289,289,100.00
A2003145,2003-05-25,MOD11A2,LST_Night_1km,297.9800,300.6200,86527.1875,2.6400,299.4020,0.2550,0.5050,289,289,100.00
A2003153,2003-06-02,MOD11A2,LST_Night_1km,300.5800,302.7200,87170.2266,2.1400,301.6271,0.1343,0.3664,289,289,100.00
A2003161,2003-06-10,MOD11A2,LST_Night_1km,299.8000,302.6400,87084.4141,2.8400,301.3301,0.1966,0.4434,289,289,100.00
A2003169,2003-06-18,MOD11A2,LST_Night_1km,294.6400,299.5000,85741.7500,4.8600,297.7144,0.6796,0.8244,289,288,99.65
A2003177,2003-06-26,MOD11A2,LST_Night_1km,292.1800,296.0800,85020.2969,3.9000,294.1879,0.8239,0.9077,289,289,100.00
A2003185,2003-07-04,MOD11A2,LST_Night_1km,,,,,,,,289,0,0.00
A2003193,2003-07-12,MOD11A2,LST_Night_1km,294.7800,296.9800,7996.7202,2.2000,296.1748,0.3807,0.6170,289,27,9.34
A2003201,2003-07-20,MOD11A2,LST_Night_1km,295.3400,298.3200,85766.9688,2.9800,296.7715,0.2365,0.4863,289,289,100.00
A2003209,2003-07-28,MOD11A2,LST_Night_1km,287.6800,295.0800,57502.6836,7.4000,293.3810,1.9537,1.3977,289,196,67.82
A2003217,2003-08-05,MOD11A2,LST_Night_1km,293.8800,297.0600,21889.5195,3.1800,295.8043,0.6452,0.8033,289,74,25.61
A2003225,2003-08-13,MOD11A2,LST_Night_1km,288.3200,295.7000,26863.8164,7.3800,291.9980,2.6099,1.6155,289,92,31.83
A2003233,2003-08-21,MOD11A2,LST_Night_1km,293.3200,297.3600,85358.6172,4.0400,295.3586,0.5341,0.7308,289,289,100.00
A2003241,2003-08-29,MOD11A2,LST_Night_1km,293.5600,296.6800,85223.9219,3.1200,294.8925,0.4858,0.6970,289,289,100.00
A2003249,2003-09-06,MOD11A2,LST_Night_1km,293.9600,298.3200,85499.7188,4.3600,295.8468,0.8139,0.9021,289,289,100.00
A2003257,2003-09-14,MOD11A2,LST_Night_1km,294.6600,297.4800,85486.9453,2.8200,295.8026,0.3374,0.5809,289,289,100.00
A2003265,2003-09-22,MOD11A2,LST_Night_1km,295.8400,298.1200,85803.6797,2.2800,296.8986,0.2309,0.4805,289,289,100.00
A2003273,2003-09-30,MOD11A2,LST_Night_1km,291.6400,297.0800,85105.1797,5.4400,294.4816,1.9316,1.3898,289,289,100.00
A2003281,2003-10-08,MOD11A2,LST_Night_1km,290.9600,296.2000,84876.5781,5.2400,293.6906,1.6530,1.2857,289,289,100.00
A2003289,2003-10-16,MOD11A2,LST_Night_1km,288.0000,294.6200,84167.2656,6.6200,291.2362,3.1245,1.7676,289,289,100.00
A2003297,2003-10-24,MOD11A2,LST_Night_1km,288.0600,293.9000,84118.2266,5.8400,291.0665,2.2884,1.5127,289,289,100.00
A2003305,2003-11-01,MOD11A2,LST_Night_1km,288.1600,294.7000,84169.0469,6.5400,291.2424,2.3697,1.5394,289,289,100.00
A2003313,2003-11-09,MOD11A2,LST_Night_1km,285.3000,292.1600,83550.3516,6.8600,289.1016,3.1432,1.7729,289,289,100.00
A2003321,2003-11-17,MOD11A2,LST_Night_1km,282.8800,289.7600,82797.6797,6.8800,286.4972,3.0802,1.7551,289,289,100.00
A2003329,2003-11-25,MOD11A2,LST_Night_1km,280.1000,288.3800,82207.7188,8.2800,284.4558,4.7862,2.1877,289,289,100.00
A2003337,2003-12-03,MOD11A2,LST_Night_1km,283.3000,290.1400,82971.1094,6.8400,287.0973,2.6776,1.6363,289,289,100.00
A2003345,2003-12-11,MOD11A2,LST_Night_1km,283.9600,289.7400,83036.8906,5.7800,287.3249,1.9935,1.4119,289,289,100.00
A2003353,2003-12-19,MOD11A2,LST_Night_1km,277.2800,284.8000,81410.0469,7.5200,281.6957,2.8543,1.6895,289,289,100.00
A2003361,2003-12-27,MOD11A2,LST_Night_1km,276.8400,283.4400,81091.0234,6.6000,280.5918,3.2405,1.8001,289,289,100.00
A2004001,2004-01-01,MOD11A2,LST_Night_1km,277.5200,284.5000,81345.1328,6.9800,281.4710,3.4153,1.8480,289,289,100.00
A2004009,2004-01-09,MOD11A2,LST_Night_1km,281.6000,288.1600,82458.4219,6.5600,285.3233,2.2152,1.4884,289,289,100.00
A2004017,2004-01-17,MOD11A2,LST_Night_1km,280.0800,286.0800,81958.0703,6.0000,283.5919,2.0895,1.4455,289,289,100.00
A2004025,2004-01-25,MOD11A2,LST_Night_1km,279.4200,285.2200,81720.3984,5.8000,282.7695,2.1888,1.4795,289,289,100.00
A2004033,2004-02-02,MOD11A2,LST_Night_1km,279.3600,286.1200,81788.6797,6.7600,283.0058,2.8844,1.6984,289,289,100.00
A2004041,2004-02-10,MOD11A2,LST_Night_1km,282.9200,289.2200,82737.3516,6.3000,286.2884,2.8318,1.6828,289,289,100.00
A2004049,2004-02-18,MOD11A2,LST_Night_1km,285.2600,291.8400,83368.7812,6.5800,288.4733,2.7389,1.6550,289,289,100.00
A2004057,2004-02-26,MOD11A2,LST_Night_1km,285.7400,292.9800,83742.3672,7.2400,289.7660,3.1975,1.7882,289,289,100.00
A2004065,2004-03-05,MOD11A2,LST_Night_1km,287.7200,294.8000,84190.3672,7.0800,291.3162,3.2332,1.7981,289,289,100.00
A2004073,2004-03-13,MOD11A2,LST_Night_1km,291.9600,298.2200,85381.1484,6.2600,295.4365,2.4561,1.5672,289,289,100.00
A2004081,2004-03-21,MOD11A2,LST_Night_1km,291.4000,296.6000,85027.6094,5.2000,294.2132,1.3553,1.1642,289,289,100.00
A2004089,2004-03-29,MOD11A2,LST_Night_1km,290.2800,296.7200,85002.7266,6.4400,294.1271,2.4674,1.5708,289,289,100.00
A2004097,2004-04-06,MOD11A2,LST_Night_1km,296.5200,301.2000,86355.0625,4.6800,298.8065,0.5683,0.7538,289,289,100.00
A2004105,2004-04-14,MOD11A2,LST_Night_1km,297.3400,301.0800,86440.5547,3.7400,299.1023,0.4773,0.6909,289,289,100.00
A2004113,2004-04-22,MOD11A2,LST_Night_1km,295.2400,298.8600,85841.5938,3.6200,297.0297,0.7937,0.8909,289,289,100.00
A2004121,2004-04-30,MOD11A2,LST_Night_1km,292.4600,297.4400,85298.3125,4.9800,295.1499,1.4125,1.1885,289,289,100.00
A2004129,2004-05-08,MOD11A2,LST_Night_1km,297.9400,301.2800,86574.2969,3.3400,299.5650,0.5611,0.7491,289,289,100.00
A2004137,2004-05-16,MOD11A2,LST_Night_1km,299.4800,301.8800,86869.4375,2.4000,300.5863,0.2527,0.5027,289,289,100.00
A2004145,2004-05-24,MOD11A2,LST_Night_1km,298.6000,301.7400,86774.5156,3.1400,300.2578,0.3747,0.6121,289,289,100.00
