date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2021145,2021-05-25,MOD11A2,LST_Day_1km,303.3800,310.8200,89060.3438,7.4400,308.1673,2.2330,1.4943,289,289,100.00
A2021153,2021-06-02,MOD11A2,LST_Day_1km,303.5200,313.5000,89191.1250,9.9800,308.6198,3.7568,1.9382,289,289,100.00
A2021161,2021-06-10,MOD11A2,LST_Day_1km,304.5200,314.6800,89629.8906,10.1600,310.1380,4.7471,2.1788,289,289,100.00
A2021169,2021-06-18,MOD11A2,LST_Day_1km,300.1800,307.4000,87691.2109,7.2200,303.4298,1.6479,1.2837,289,289,100.00
A2021177,2021-06-26,MOD11A2,LST_Day_1km,303.8000,315.6000,89008.9844,11.8000,307.9896,3.4463,1.8564,289,289,100.00
A2021185,2021-07-04,MOD11A2,LST_Day_1km,304.8600,314.4800,89694.9922,9.6200,310.3633,2.4612,1.5688,289,289,100.00
A2021193,2021-07-12,MOD11A2,LST_Day_1km,300.8600,312.2800,83232.4219,11.4200,308.2682,3.8841,1.9708,289,270,93.43
A2021201,2021-07-20,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2021209,2021-07-28,MOD11A2,LST_Day_1km,,,,,,,,289,0,0.00
A2021217,2021-08-05,MOD11A2,LST_Day_1km,296.3800,307.3600,85234.7578,10.9800,302.2509,5.3196,2.3064,289,282,97.58
A2021225,2021-08-13,MOD11A2,LST_Day_1km,301.5800,307.3800,87969.4375,5.8000,304.3925,1.7605,1.3268,289,289,100.00
A2021233,2021-08-21,MOD11A2,LST_Day_1km,298.2400,307.0000,82575.3047,8.7600,303.5857,3.1989,1.7885,289,272,94.12
A2021241,2021-08-29,MOD11A2,LST_Day_1km,299.4200,309.5600,81683.3672,10.1400,305.9302,4.4892,2.1188,289,267,92.39
A2021249,2021-09-06,MOD11A2,LST_Day_1km,299.3400,300.6200,4802.9004,1.2800,300.1813,0.1502,0.3875,289,16,5.54
A2021257,2021-09-14,MOD11A2,LST_Day_1km,299.0800,308.4200,87839.8047,9.3400,303.9440,4.3229,2.0791,289,289,100.00
A2021265,2021-09-22,MOD11A2,LST_Day_1km,294.7400,304.0600,77339.0391,9.3200,300.9301,4.2320,2.0572,289,257,88.93
A2021273,2021-09-30,MOD11A2,LST_Day_1km,299.9600,306.5800,87556.0938,6.6200,302.9622,1.3169,1.1476,289,289,100.00
A2021281,2021-10-08,MOD11A2,LST_Day_1km,302.8400,309.7200,88383.5703,6.8800,305.8255,1.6663,1.2909,289,289,100.00
A2021289,2021-10-16,MOD11A2,LST_Day_1km,301.7600,307.5800,88010.1094,5.8200,304.5333,1.6000,1.2649,289,289,100.00
A2021297,2021-10-24,MOD11A2,LST_Day_1km,299.9600,308.6000,87662.9062,8.6400,303.3318,2.9791,1.7260,289,289,100.00
A2021305,2021-11-01,MOD11A2,LST_Day_1km,299.6800,309.0600,87592.1641,9.3800,303.0871,4.1594,2.0395,289,289,100.00
A2021313,2021-11-09,MOD11A2,LST_Day_1km,299.1200,307.5200,87375.8047,8.4000,302.3384,2.4417,1.5626,289,289,100.00
A2021321,2021-11-17,MOD11A2,LST_Day_1km,296.3400,303.9000,86506.2812,7.5600,299.3297,2.4196,1.5555,289,289,100.00
A2021329,2021-11-25,MOD11A2,LST_Day_1km,296.5400,305.1600,87001.9766,8.6200,301.0449,3.0604,1.7494,289,289,100.00
A2021337,2021-12-03,MOD11A2,LST_Day_1km,294.5200,300.9000,85979.7109,6.3800,297.5077,2.0604,1.4354,289,289,100.00
A2021345,2021-12-11,MOD11A2,LST_Day_1km,291.2600,298.9400,85257.0156,7.6800,295.0070,2.3260,1.5251,289,289,100.00
A2021353,2021-12-19,MOD11A2,LST_Day_1km,292.1600,300.5400,85783.3594,8.3800,296.8282,2.3491,1.5327,289,289,100.00
A2021361,2021-12-27,MOD11A2,LST_Day_1km,291.8200,296.8000,84990.9062,4.9800,294.0862,1.4532,1.2055,289,289,100.00
A2022001,2022-01-01,MOD11A2,LST_Day_1km,283.1800,297.8200,74744.7344,14.6400,293.1166,7.3660,2.7140,289,255,88.24
A2022009,2022-01-09,MOD11A2,LST_Day_1km,289.0600,292.7000,84082.7812,3.6400,290.9439,0.4860,0.6971,289,289,100.00
A2022017,2022-01-17,MOD11A2,LST_Day_1km,290.0600,294.8800,84728.7344,4.8200,293.1790,0.8269,0.9093,289,289,100.00
A2022025,2022-01-25,MOD11A2,LST_Day_1km,293.0200,298.4200,85540.9922,5.4000,295.9896,1.1814,1.0869,289,289,100.00
A2022033,2022-02-02,MOD11A2,LST_Day_1km,293.7400,299.1600,85881.6328,5.4200,297.1683,1.0590,1.0291,289,289,100.00
A2022041,2022-02-10,MOD11A2,LST_Day_1km,296.4200,302.7600,86801.9766,6.3400,300.3529,1.4787,1.2160,289,289,100.00
A2022049,2022-02-18,MOD11A2,LST_Day_1km,297.2200,304.6000,87335.6719,7.3800,302.1996,1.7325,1.3162,289,289,100.00
A2022057,2022-02-26,MOD11A2,LST_Day_1km,298.4600,307.2800,87767.7969,8.8200,303.6948,3.2096,1.7915,289,289,100.00
A2022065,2022-03-06,MOD11A2,LST_Day_1km,301.3200,311.0800,88843.3594,9.7600,307.4165,2.4297,1.5587,289,289,100.00
A2022073,2022-03-14,MOD11A2,LST_Day_1km,305.4200,316.0000,90227.1641,10.5800,312.2047,3.2185,1.7940,289,289,100.00
